process_failure,human_error,system_failure,legal_risk,regulatory_compliance,fraud_risk,overall,date
0.1915350432694725,0.17359209804304532,0.5744364575558774,0.13001214394261973,0.18349671932933037,0.11494850664506424,0.22631448867033352,2024-08-24 15:37:00.364580
0.17392635255800948,0.14758384892876672,0.48831393965727127,0.24637694740876392,0.2369787150585261,0.12846698844106225,0.25087809353372054,2024-08-25 15:37:00.364580
0.23308614624105478,0.10112725630160863,0.3689579448434036,0.2187723538881588,0.254485987565691,0.09663035293696282,0.16292247069430232,2024-08-26 15:37:00.364580
0.2526360373987418,0.19542797524015643,0.31444840674469776,0.28792080066369075,0.19957537782137338,0.12771874633454885,0.2580607516459844,2024-08-27 15:37:00.364580
0.23575012150798888,0.24473856432562113,0.34914380877243056,0.3666003204668489,0.21002459421913086,0.20641273866514287,0.2589798741917286,2024-08-28 15:37:00.364580
0.03547075289386341,0.251370051491721,0.28267139840026434,0.3862689115904622,0.20809648893622779,0.2436146063586927,0.25407828303837743,2024-08-29 15:37:00.364580
0.07928102969121363,0.21073733885072174,0.32716069489425836,0.34806969752333383,0.11859921221453444,0.17127986095276715,0.2620370467935717,2024-08-30 15:37:00.364580
0.04835610204552102,0.1633381641918628,0.3583127190474785,0.3274001350815617,0.13566207120367774,0.1585173043075112,0.16687813489115622,2024-08-31 15:37:00.364580
0.04547767815068424,0.16065432207808927,0.35043828990613546,0.33526414362072904,0.09249521059719594,0.17810144940472036,0.1774530817509528,2024-09-01 15:37:00.364580
0.03424508235088553,0.21393048335076686,0.2716401168645918,0.26614462196320776,0.15134331009367297,0.21453252989129348,0.2057291793139716,2024-09-02 15:37:00.364580
0.0382498794001504,0.31370479120673506,0.23846270752729995,0.2192566889395148,0.18013586268257356,0.2096460724607094,0.1496554827439989,2024-09-03 15:37:00.364580
0.09196367654985278,0.24309117295544125,0.22947776925811847,0.17094830535844208,0.12644722796062088,0.19813038755981435,0.14958711594961865,2024-09-04 15:37:00.364580
0.17017749415090128,0.27408507614219774,0.2506066506209274,0.2042335277168843,0.1810825752430899,0.29298443597743973,0.23435066737789353,2024-09-05 15:37:00.364580
0.19475042069573792,0.2428486938789965,0.19049934688035883,0.26830705906418995,0.25665171148415183,0.3266314267812908,0.23745851308879612,2024-09-06 15:37:00.364580
0.1677569119306948,0.22134998999681185,0.26816260974000383,0.3058393716442338,0.2463168001799966,0.34637918597294903,0.30621362522354834,2024-09-07 15:37:00.364580
0.17257776437866248,0.22770857189421262,0.28689074657188884,0.35534978735231293,0.24228552309746937,0.31614513897700003,0.23847693442417228,2024-09-08 15:37:00.364580
0.2571810589504297,0.1897756374789501,0.3103838702009836,0.3147425435562242,0.285711660600585,0.2603301703795653,0.2679569251114702,2024-09-09 15:37:00.364580
0.26367435941481676,0.1833394532616821,0.34200081468431165,0.2978714244363062,0.3516430897144634,0.28428872339159833,0.29412409661416067,2024-09-10 15:37:00.364580
0.25054027392078254,0.14379429749651812,0.4063584004567176,0.2854362023917385,0.2659363358269565,0.3240211123976241,0.2896345328810512,2024-09-11 15:37:00.364580
0.2420296658328678,0.12276601609327557,0.41086653891895525,0.30895878087623196,0.21309119752484879,0.3225402558362906,0.3152049632881287,2024-09-12 15:37:00.364580
0.26278381111681176,0.1693972765798996,0.4407733998524331,0.41676095907747457,0.1968959232508771,0.3548503258241017,0.30784277537944443,2024-09-13 15:37:00.364580
0.22421994041631177,0.18089402802236593,0.39991511475684793,0.3787469996045937,0.18664941287904618,0.3868846974111855,0.29027147438887074,2024-09-14 15:37:00.364580
0.20292109121626936,0.2244186827898371,0.48496638066454634,0.42120165602842585,0.23129996884856086,0.4249955680777834,0.3635898283084797,2024-09-15 15:37:00.364580
0.2535451425405596,0.1950665607030529,0.4821232823768585,0.49156499454763114,0.3002504077121132,0.34285210233985375,0.2891349028791775,2024-09-16 15:37:00.364580
0.27230544089651587,0.22884316609755823,0.4389645353842715,0.5073785326347308,0.37002207786600533,0.3228580371825306,0.2950141618053103,2024-09-17 15:37:00.364580
0.2785440463190921,0.15102388589852217,0.40970713695431893,0.47876196952584993,0.2823490643616575,0.34674842139246453,0.3212205958280351,2024-09-18 15:37:00.364580
0.32804909352978195,0.16087693893666516,0.3097447435593264,0.4278633876826071,0.2429381078187652,0.3468996846818893,0.3531752216207801,2024-09-19 15:37:00.364580
0.29154398415942523,0.1997627149287006,0.28664219041890626,0.3692297585974251,0.18407375883383084,0.37949612145792155,0.2894029799022336,2024-09-20 15:37:00.364580
0.27558367762156555,0.12169857606881757,0.1661161145665131,0.2674504411987537,0.16024685793449459,0.39656996260449495,0.20367331775545724,2024-09-21 15:37:00.364580
0.3917891483494231,0.09802184187526872,0.21210031677072905,0.2580152379595274,0.12675433904168754,0.28407431848070797,0.23628873120384786,2024-09-22 15:37:00.364580
0.4002524545409464,0.11049068334732598,0.23776817902144085,0.246273811067105,0.15661967431280766,0.3397282381443574,0.2478006402379473,2024-09-23 15:37:00.364580
0.3781041059875606,0.17028078964068172,0.19253096291390814,0.291983794931737,0.19110290299735225,0.3137999534367193,0.2754160837123544,2024-09-24 15:37:00.364580
0.33408503722710164,0.1479221566824902,0.19551884696111374,0.2632307332567032,0.19686887133803152,0.2699711675627273,0.23891771121971273,2024-09-25 15:37:00.364580
0.4266900804262731,0.18201625774412983,0.20056277765852965,0.25671311090454746,0.19760727981086318,0.32446942838692205,0.2647309792875202,2024-09-26 15:37:00.364580
0.4290844670465514,0.25999387588981837,0.14761640431597603,0.27300645288373504,0.18422636432621364,0.35409625444641085,0.27379019511803704,2024-09-27 15:37:00.364580
0.32669168292927175,0.29084778845435444,0.14418737540869403,0.29890487782146086,0.17707524297654784,0.4119886409934103,0.25909320828039445,2024-09-28 15:37:00.364580
0.32403140501034733,0.2811531297294871,0.15332229858798588,0.33570352323287866,0.2631538393529563,0.4194517355054326,0.3222600036495417,2024-09-29 15:37:00.364580
0.3258413452568813,0.30065276691157816,0.14829731453255673,0.3429694250064201,0.29984386761084525,0.3950152917678508,0.3179136891790782,2024-09-30 15:37:00.364580
0.44771138361830154,0.27042086923020825,0.12178323640603897,0.2759793563583067,0.28316069974250246,0.39743395054657077,0.324557720385589,2024-10-01 15:37:00.364580
0.43070776619833034,0.27622931514234284,0.08061307409099125,0.2971647861280235,0.2786375575551659,0.34109367761013865,0.2657376684788336,2024-10-02 15:37:00.364580
0.43924974500509445,0.26963398761562174,0.07752740574214394,0.2647387021320309,0.3020915259679215,0.27140547943745497,0.3073832570359546,2024-10-03 15:37:00.364580
0.4894283984805908,0.28803242133860074,0.0600920859658969,0.3284159205971111,0.24229069934957265,0.2413720357809428,0.2297054782224229,2024-10-04 15:37:00.364580
0.5175536301909,0.26803695196554733,0.10071662073540999,0.3280587034040586,0.25232331912027933,0.3209898194877206,0.37770799916494907,2024-10-05 15:37:00.364580
0.5768156642281599,0.28935771148618483,0.18064856152793962,0.3386934272082841,0.2866097082363032,0.2931502553607197,0.37550628635152294,2024-10-06 15:37:00.364580
0.4928823278771378,0.26884060187086245,0.2328478175971811,0.4668429115568896,0.3123214465717109,0.20812484471303638,0.28368069136475416,2024-10-07 15:37:00.364580
0.4337113952267465,0.31395480694890393,0.23918694521333075,0.49616784703427175,0.2723161866477134,0.20492369358055118,0.31838746151247516,2024-10-08 15:37:00.364580
0.3987109389852706,0.29695588999306666,0.20988075906738551,0.5054173739266971,0.2426579974027719,0.18226314407699357,0.3319793414365968,2024-10-09 15:37:00.364580
0.31624222048270045,0.1952018687345206,0.25914638211540286,0.6625745176582947,0.14656010701384392,0.24401992766826694,0.23417471308175403,2024-10-10 15:37:00.364580
0.3188582581988668,0.15003745975192437,0.29294765309373116,0.5832308799609116,0.19162761446902843,0.31924389277949994,0.2915676334086207,2024-10-11 15:37:00.364580
0.2719441335772333,0.15845650572380574,0.35916997372076087,0.5586181730985648,0.3007503672330757,0.29760844008436116,0.37697327449702783,2024-10-12 15:37:00.364580
0.3508436471492486,0.2493555460513796,0.36609145526934284,0.5031612417331716,0.2547436192921007,0.3107420434092874,0.4204346313626297,2024-10-13 15:37:00.364580
0.3091388001749743,0.2933580478079851,0.44958507266413816,0.5764984048640833,0.31205442007742423,0.3273943353163173,0.3420543294810497,2024-10-14 15:37:00.364580
0.2925787843559418,0.18313337996719156,0.4520013582040636,0.5824070611120282,0.4093690717845827,0.3235920009719789,0.4136309683993526,2024-10-15 15:37:00.364580
0.3336257060066282,0.1150473986798399,0.41183039011313805,0.6281182823887094,0.38063509535635087,0.31089236521309155,0.3821774381257079,2024-10-16 15:37:00.364580
0.27040120488459907,0.18148273090619438,0.38204457890476506,0.5727484978676474,0.37130592287332653,0.26413608973902175,0.33199855708722925,2024-10-17 15:37:00.364580
0.19150698291230772,0.21904768766619892,0.4040841243613018,0.519866157320153,0.3804276098043889,0.17361989214016596,0.3453310464632278,2024-10-18 15:37:00.364580
0.20616332669330756,0.33662994617310876,0.37019491794630777,0.5412868711463382,0.3997908879024411,0.13346335452353716,0.3191520625737067,2024-10-19 15:37:00.364580
0.22384930007106335,0.3118304038874411,0.45306233055402795,0.4848479186989163,0.41020387048252416,0.13761828830784226,0.3771882123562632,2024-10-20 15:37:00.364580
0.2667479786563757,0.26874666521982943,0.4672253975100282,0.45373260774779994,0.3851112485873084,0.07325511290752364,0.36735541325019067,2024-10-21 15:37:00.364580
0.29450765800440176,0.27388764381980757,0.4607643015429368,0.5323941699220802,0.4119342806507455,0.09495572373209465,0.35992305819565373,2024-10-22 15:37:00.364580
0.309631508765841,0.2513103892905614,0.458727652801703,0.500792652145246,0.38785704981602653,0.10867515439730244,0.31924602713342254,2024-10-23 15:37:00.364580
0.2751486972486244,0.30562186703892824,0.4379224432904506,0.41983473289133216,0.4023192170203345,0.09090739244807405,0.2505899287211531,2024-10-24 15:37:00.364580
0.28800394724424333,0.2798399537442445,0.3475971174320486,0.41112087815365256,0.3957401154850689,0.08777926730936769,0.26457084192592384,2024-10-25 15:37:00.364580
0.4349534829949459,0.2673542092923637,0.3210579384454774,0.37797192695134757,0.3023014863004714,0.03341124209751942,0.3206749179401811,2024-10-26 15:37:00.364580
0.3924882379438802,0.22004831303863015,0.3987043796877052,0.5019832948871928,0.3652824870211474,0.08822730088660218,0.3405588571399575,2024-10-27 15:37:00.364580
0.32829865118655377,0.2618953282189662,0.40499175163131856,0.568989627771227,0.3322352979679154,0.13938576356685167,0.29877410000310795,2024-10-28 15:37:00.364580
0.3597113990589176,0.21769229559913664,0.45209707918036035,0.6558447907906217,0.3993454377280605,0.09000331095087817,0.38519352128480167,2024-10-29 15:37:00.364580
0.4146556080563419,0.24247942598036484,0.49842626689290714,0.6892556775416638,0.4471810062949601,0.04437590509111357,0.44702270782642406,2024-10-30 15:37:00.364580
0.3678887117359393,0.33919524530924994,0.4865795300732264,0.6994192411246398,0.4509839016866701,0.011281968785844705,0.5151574717397684,2024-10-31 15:37:00.364580
0.4055972841488668,0.2482994705985735,0.509866697490236,0.6385383348972925,0.4694908280213035,0.053291684108528636,0.27743594682787837,2024-11-01 15:37:00.364580
0.4951570690741208,0.32568671264310395,0.4205537547665118,0.6214426952818802,0.4932770659177412,0.08265656072312705,0.3700538748503874,2024-11-02 15:37:00.364580
0.4409234941391386,0.33840080832693975,0.488353084514481,0.640189932890622,0.4737462916064878,0.14588961801804312,0.3401955457676378,2024-11-03 15:37:00.364580
0.39308680518390976,0.28020631554567393,0.5479399979961296,0.6709456966746165,0.4574953128434878,0.21207463673852966,0.4018761623226794,2024-11-04 15:37:00.364580
0.40226700489121525,0.2866657394986349,0.5602445074104601,0.5953139561342103,0.4792983833153565,0.13991552977381708,0.44383254989248655,2024-11-05 15:37:00.364580
0.4385128170984557,0.32362078371863773,0.5602659703311325,0.5708652853635139,0.3233140324163747,0.17363249108601797,0.5042866796570862,2024-11-06 15:37:00.364580
0.41835433458163507,0.28291602176044023,0.5459749682650036,0.5531879868032032,0.32121289297326105,0.23616853452524222,0.4054090733149023,2024-11-07 15:37:00.364580
0.5484450761820343,0.307343638529218,0.5923126708147216,0.534441212043879,0.3007263256701537,0.2226562462499831,0.45412973342374297,2024-11-08 15:37:00.364580
0.48247819746987697,0.3866357879347269,0.6162819728064027,0.47150981022522476,0.26204612599546556,0.22534582639377204,0.36656645642210334,2024-11-09 15:37:00.364580
0.4974779083585424,0.35674321471643133,0.4580407431345788,0.5556389480306729,0.28429643405191907,0.22036082217894165,0.3984880768312744,2024-11-10 15:37:00.364580
0.47643087367432274,0.30442581296768073,0.43201665890769325,0.5315327956866477,0.25374575111982484,0.21776915128641117,0.35280819907329536,2024-11-11 15:37:00.364580
0.5033093546952112,0.2979151763143143,0.3694323312310014,0.47198419406614134,0.29917813718297154,0.26318305229416594,0.40163849839026516,2024-11-12 15:37:00.364580
0.5168057681891279,0.3008056631130333,0.301226640883406,0.5576142996595648,0.3468754825926273,0.3525030948897287,0.47561004402426854,2024-11-13 15:37:00.364580
0.5023240341468279,0.3554749558809291,0.35920664820816167,0.621895761090196,0.3701859794678606,0.41895064407976657,0.41868661916496136,2024-11-14 15:37:00.364580
0.44986814653606627,0.34480081315793315,0.3539002868537944,0.6128452853812464,0.4029314698368674,0.3878543733482111,0.42614056456997307,2024-11-15 15:37:00.364580
0.3666323779749697,0.4167772054644919,0.3750573138722607,0.5087810528340415,0.42359381070077196,0.3966360154473535,0.4067051859287469,2024-11-16 15:37:00.364580
0.3740054462827314,0.452096874389363,0.37514554273166045,0.4750401750989273,0.4574345964271175,0.352615931395666,0.41781284986829303,2024-11-17 15:37:00.364580
0.3080182350329954,0.44815792902931506,0.30723865438564896,0.38655301298064115,0.48727743309644034,0.3154580822100697,0.38653962458332825,2024-11-18 15:37:00.364580
0.263424451471289,0.4239607976133429,0.22904762673337895,0.40790536766009494,0.49548597181869747,0.3113262635970985,0.3783290568996539,2024-11-19 15:37:00.364580
0.27293948419500097,0.5012138339971454,0.21118948734841436,0.3758750572939946,0.5392191851435839,0.27497195096170596,0.3475520697524851,2024-11-20 15:37:00.364580
0.2772029459075509,0.4788659890929909,0.19819740626060067,0.37070555917676307,0.5191048776892165,0.2472206913451185,0.33627545333909703,2024-11-21 15:37:00.364580
0.2211942837206422,0.4562865111509578,0.1858246507316492,0.45578286105141214,0.47090450156443325,0.26182988180463146,0.3629846539076619,2024-11-22 15:37:00.364580
0.27928713169337394,0.43692545908297603,0.17545166563419762,0.4178831149807525,0.42273828043621353,0.28872264322954655,0.333114541504174,2024-11-23 15:37:00.364580
0.3330128777104504,0.46488950436949816,0.2855164815305298,0.43542767203546606,0.40120328993245086,0.31288662461403294,0.3684839046851903,2024-11-24 15:37:00.364580
0.35711399718536085,0.4432005946232817,0.3377548301555954,0.4669603023529273,0.301462392088139,0.3363547410173642,0.3370575601225505,2024-11-25 15:37:00.364580
0.37994759487170326,0.3807142694550341,0.3478065465991413,0.5199589484294963,0.312053957852379,0.2726538828501311,0.34703970840355486,2024-11-26 15:37:00.364580
0.4017025994434205,0.5053465461447755,0.341836156298481,0.5039532971840238,0.3444135433813803,0.23585688349869546,0.3806297991853208,2024-11-27 15:37:00.364580
0.5892540440039855,0.4980401405382611,0.3378832366580649,0.4835719448159743,0.3890713730936392,0.24096093109614078,0.4322535506127969,2024-11-28 15:37:00.364580
0.6224914299784463,0.4980423715497408,0.37262107868594063,0.46306940298009924,0.3042398112205085,0.2975617869296343,0.40931053429272635,2024-11-29 15:37:00.364580
0.6389364210448139,0.48092223237605664,0.36495419574621446,0.4732842081719032,0.2658915817311724,0.41587732231412067,0.515919832269716,2024-11-30 15:37:00.364580
0.5833483392656945,0.47023845724645386,0.4075228696940278,0.5392544262112842,0.3090707447412012,0.4252743859786584,0.48330362876072125,2024-12-01 15:37:00.364580
0.5573399919654094,0.4345552958274429,0.419471150004226,0.5137355248485915,0.298925900565501,0.4550887919360327,0.4275297159027369,2024-12-02 15:37:00.364580
0.6602059207008144,0.415078670165028,0.5179163277430511,0.38183673559251485,0.33075050704768727,0.3804040623530686,0.44759861479374335,2024-12-03 15:37:00.364580
0.5488323650361863,0.484524386085911,0.5000410299481398,0.4219471686309416,0.2672500619526293,0.4110297903869957,0.46271954090962797,2024-12-04 15:37:00.364580
0.5127941534949053,0.5376024264064969,0.5454481192876086,0.41919934606063813,0.33692048864693036,0.5051040685260518,0.4810462075854116,2024-12-05 15:37:00.364580
0.5566019756685283,0.4220527934657646,0.48118041696695163,0.4390363396428112,0.26963344425862823,0.45651603571058186,0.4483682848169732,2024-12-06 15:37:00.364580
0.5080066914221035,0.3455745690565853,0.4409329480838138,0.3539572298163435,0.12017616425465555,0.4212123771296238,0.40441005994660045,2024-12-07 15:37:00.364580
0.5315862442977322,0.30440500622421224,0.5295878683729625,0.32480673445821157,0.13835983327960752,0.45813115262213266,0.42522738375022806,2024-12-08 15:37:00.364580
0.5222855240780362,0.3509686755703747,0.5616118614887521,0.3632796317163923,0.15692481237935843,0.45149401601814654,0.44637543457892787,2024-12-09 15:37:00.364580
0.4785912304938435,0.4119979965415639,0.5733153628129447,0.29740117897211027,0.13949676247878814,0.3479356574073564,0.307840046513439,2024-12-10 15:37:00.364580
0.36840453963627096,0.44248169991664743,0.6798203739342112,0.3208526191451811,0.1713398128226597,0.32088273341699997,0.38083818946824305,2024-12-11 15:37:00.364580
0.3743070283929288,0.3789050263599536,0.6579484153858214,0.31802791407304787,0.20304633013985807,0.39202019691959067,0.37363616833718855,2024-12-12 15:37:00.364580
0.3309656400516473,0.3487337617279672,0.6953272912644295,0.280396939529493,0.2275148119918035,0.3734710405570207,0.4048987573642846,2024-12-13 15:37:00.364580
0.32368053597572,0.37076580170296475,0.734912441979227,0.24086447070229933,0.2056908901068384,0.3558094801043779,0.32211751085090873,2024-12-14 15:37:00.364580
0.34774587312595684,0.35521124170990975,0.7948383964953205,0.19303015621826453,0.17567068904704355,0.3925376009017446,0.37906035056712617,2024-12-15 15:37:00.364580
0.38864633917816505,0.33370963924693436,0.71277920701962,0.20146264089974988,0.16142303268903618,0.4049132855851019,0.5812189026300291,2024-12-16 15:37:00.364580
0.360466756661209,0.3139758489936336,0.6889333293389894,0.21521158661862366,0.13847534248209908,0.38310220214668067,0.3158697219700986,2024-12-17 15:37:00.364580
0.3247769571994629,0.37124354671216436,0.685924783387214,0.20109961533352635,0.20260310872421772,0.34833525531395915,0.3458948628910058,2024-12-18 15:37:00.364580
0.2604939116227375,0.39733643227497534,0.7473141076707857,0.15243768396756968,0.19107821746236095,0.4933732138136975,0.40302582228408673,2024-12-19 15:37:00.364580
0.3083623133943394,0.37699228869552703,0.7476251173629453,0.013748275594460818,0.38210081425868897,0.545938532159852,0.2068043867140089,2024-12-20 15:37:00.364580
0.41405200757525407,0.3894493253728566,0.7847173859410301,0.049888852022621166,0.3450899490919917,0.557734908637784,0.5085321631486753,2024-12-21 15:37:00.364580
0.4599726702240487,0.3224211802849486,0.699101125887129,0.10759115147579987,0.3276491501985589,0.5722114030747931,0.3222164577579717,2024-12-22 15:37:00.364580
0.5153195941721774,0.29516397024474916,0.664267894424773,0.14816930695226976,0.302455649011398,0.5523281199209085,0.47298440816343745,2024-12-23 15:37:00.364580
0.4691701411826295,0.3478562330243562,0.7148398403691153,0.25863561509024124,0.3460523255964645,0.556105690132831,0.5236755555574021,2024-12-24 15:37:00.364580
0.48290260553080944,0.2676319626969432,0.6854442571364661,0.25155901228048716,0.38629460742503985,0.5318104240974297,0.3871736128012749,2024-12-25 15:37:00.364580
0.5124891779257358,0.29955086212937804,0.6669509966587162,0.32272488262387206,0.375111287633818,0.4776495811795426,0.5206973109798636,2024-12-26 15:37:00.364580
0.3398013520259954,0.19547684862872303,0.728328699987029,0.2892904295364517,0.38462384072210853,0.4871411853942807,0.3916192774215757,2024-12-27 15:37:00.364580
0.2865919023579811,0.28552582461178877,0.6645641975717611,0.2498663077271164,0.351254715805424,0.46210764181594677,0.2888148007183636,2024-12-28 15:37:00.364580
0.36888287243666384,0.25900357904075183,0.6143879003086979,0.25850650814050036,0.5909604389723863,0.4750069842477415,0.4520401995258595,2024-12-29 15:37:00.364580
0.29393165991679904,0.2810102058063178,0.5325140156228881,0.3418151056569534,0.6227231871358465,0.49659916469613796,0.513050383241753,2024-12-30 15:37:00.364580
0.3662987413742649,0.2876710779491039,0.6029890728485622,0.3251337869283285,0.6110199073271261,0.5104508103019038,0.5027240293628954,2024-12-31 15:37:00.364580
0.29119069674657966,0.29580261212474257,0.6383304736732658,0.2457175571470792,0.6053346973310496,0.4536092132877316,0.34734934238844817,2025-01-01 15:37:00.364580
0.24255572935685313,0.3114025699631084,0.6705022243391822,0.2925871681470832,0.6208565199530542,0.42506041194309085,0.4360261768687199,2025-01-02 15:37:00.364580
0.268533116602174,0.2253240218321217,0.6357355439467919,0.2890659498890889,0.6650079158138423,0.22827664386003,0.29102567796940837,2025-01-03 15:37:00.364580
0.27359656502156626,0.2376010926469127,0.5494701434112725,0.30455029781291876,0.6467839179659801,0.16957694284470926,0.2959193431805657,2025-01-04 15:37:00.364580
0.2556510569273999,0.2315218711969331,0.4547266988928643,0.2667332304175136,0.6595050595141368,0.17884480125246624,0.2797643156799255,2025-01-05 15:37:00.364580
0.33716934488829753,0.20795779362161837,0.5162040048737471,0.27406008942352617,0.6140029640638508,0.1494235684523843,0.44668298597542855,2025-01-06 15:37:00.364580
0.2734201027025402,0.1736446676704218,0.5335892606326778,0.2034431860364815,0.5372671945649503,0.09402714449599836,0.2581712732069172,2025-01-07 15:37:00.364580
0.26715984281563404,0.1897546970417848,0.5598562270903821,0.3019359155455347,0.5027414143855521,0.2256616115884746,0.4254752423761772,2025-01-08 15:37:00.364580
0.2982177109990812,0.14634832330894396,0.5609229869343317,0.3558415230539904,0.5652277203898117,0.25102652227708566,0.3560619295421517,2025-01-09 15:37:00.364580
0.3123564188358787,0.20548868900977896,0.5101786081442813,0.35644222242766105,0.5830766915724912,0.1845943211255195,0.361633831847484,2025-01-10 15:37:00.364580
0.2806036219030551,0.23384412867994217,0.4856359238937285,0.396258795062389,0.5119812011048281,0.1621259048606964,0.394217397616516,2025-01-11 15:37:00.364580
0.2521052029606918,0.24995340896163884,0.4269245723414962,0.35926836369339643,0.5349061719116474,0.2200887743891315,0.2568733638650042,2025-01-12 15:37:00.364580
0.29698004766370845,0.30159028771083257,0.36539887786363284,0.40780298638778467,0.4695680016640572,0.32850647431317115,0.33651289616960156,2025-01-13 15:37:00.364580
0.34211103905218554,0.20946706175870866,0.40804476427056685,0.3856740704630684,0.4799100778857302,0.4206294093661017,0.3691129542994914,2025-01-14 15:37:00.364580
0.3553704631434067,0.15001486033398814,0.3241174958758797,0.3612079437778151,0.42581199627356814,0.4340786477663418,0.3944467623344735,2025-01-15 15:37:00.364580
0.31115218944013273,0.18339706834074487,0.27378725140517024,0.3103914176214567,0.3600508018165233,0.29558732842718083,0.2809845337508823,2025-01-16 15:37:00.364580
0.2825855279582776,0.15294002426603434,0.2638662313350605,0.33105180002005696,0.43918190938849533,0.29597673733567986,0.27138601928377826,2025-01-17 15:37:00.364580
0.28241117186215636,0.12971713290313522,0.27094169507560545,0.330710182852692,0.4157918901316213,0.24548310285426897,0.2651769766570817,2025-01-18 15:37:00.364580
0.2891569824344876,0.06789822141556734,0.20569333557591496,0.39978570148082887,0.4401616671791574,0.25249330578172346,0.37400923983163054,2025-01-19 15:37:00.364580
0.31705400237126513,0.030709647695922326,0.13075898212053574,0.3416767399994434,0.43519954258998556,0.2101013243744861,0.3112486139992586,2025-01-20 15:37:00.364580
0.30609166963100715,0.09685625514151819,0.1612447699125289,0.3610082578598537,0.37833019267141266,0.19419121619775076,0.20156259309393407,2025-01-21 15:37:00.364580
0.3470579035988583,0.13167933742848675,0.17937823812013554,0.4173271475450986,0.36298368727084107,0.2424042112206965,0.27671834470608864,2025-01-22 15:37:00.364580
0.3853804902189473,0.1493371767418061,0.253616347712821,0.5409389722687744,0.3101170341768734,0.233552972161791,0.3616393097784585,2025-01-23 15:37:00.364580
0.4463854060657164,0.1280884265928271,0.2620504054787941,0.5386112387342025,0.6614817713616967,0.2218914911533621,0.3845467635883625,2025-01-24 15:37:00.364580
