process_failure,human_error,system_failure,legal_risk,regulatory_compliance,fraud_risk,overall,date
0.12930055939393958,0.20771837497847923,0.43628903470317515,0.705395992617704,0.5573778916364663,0.862775993203247,0.26437852239509135,2024-08-20 15:37:00.515584
0.09927165432826385,0.16215532317272197,0.3402769686550951,0.7679603550972721,0.5897190364448617,0.8985977861324447,0.6161645839430212,2024-08-21 15:37:00.515584
0.22252029423374223,0.2520866795966615,0.34099198460814234,0.7901781758306863,0.5798068032541207,0.7742014629566109,0.4061423735793771,2024-08-22 15:37:00.515584
0.2663026764615346,0.271915576159751,0.3460821314686784,0.9336744802678958,0.3960132162707265,0.7556361747213565,0.5055900622920484,2024-08-23 15:37:00.515584
0.23697931459682622,0.3559585096889423,0.2354415559759902,0.7870609326255644,0.5249047055285894,0.722918940195005,0.4025223264929981,2024-08-24 15:37:00.515584
0.01029238631296095,0.29439820830991054,0.2240730607942243,0.7493055602656836,0.4615933408478107,0.6961257336180879,0.48046621769335285,2024-08-25 15:37:00.515584
0.09344539588139969,0.35923816475373094,0.23805799165396616,0.6492882368314694,0.5984574831225019,0.7664241640813342,0.41195208690196083,2024-08-26 15:37:00.515584
0.027351373765065856,0.20102201272772813,0.3191989401075912,0.8063142754250365,0.696640289872982,0.9255613462978095,0.42908980323798773,2024-08-27 15:37:00.515584
0.017562567491691102,0.21827940675747992,0.25754056830243177,0.8279657146360828,0.7066321667922488,0.99,0.4453065579662194,2024-08-28 15:37:00.515584
0.01,0.29372468229734333,0.44693219257226247,0.9287305775688438,0.7459128012905702,0.9127025229448656,0.5537085329131175,2024-08-29 15:37:00.515584
0.013434102333618287,0.13538644195558017,0.5111698690703503,0.8353410330728059,0.7956387198210474,0.9159161183307283,0.6375196048046775,2024-08-30 15:37:00.515584
0.11651497945635718,0.08593350907758524,0.6355738111990796,0.7375841501109416,0.7586229417992624,0.8142437458555523,0.5428447658653344,2024-08-31 15:37:00.515584
0.2688132333406216,0.10887670075534737,0.7187584889304025,0.7880329859897804,0.7280644663439481,0.7269774533311487,0.582695932967449,2024-09-01 15:37:00.515584
0.31403617417835394,0.22656214663902408,0.7751428958452413,0.6823821189100814,0.7735169152548368,0.7064107516596557,0.5443072313192643,2024-09-02 15:37:00.515584
0.2563223900089238,0.18004485235475798,0.7982342895951542,0.6270171829322363,0.4633022060256669,0.6220142151655977,0.5401982507250833,2024-09-03 15:37:00.515584
0.26242366659748245,0.24652302752854838,0.88577784664733,0.790862708908965,0.46076622007979384,0.5554081802703136,0.5513668805425362,2024-09-04 15:37:00.515584
0.428266848849009,0.400853738217911,0.8104654331589066,0.7338559549020566,0.42137606376691555,0.5740782213103356,0.6134852332985176,2024-09-05 15:37:00.515584
0.4380582132303757,0.46101826402506946,0.9241815680643939,0.5778265838636506,0.34551949379620883,0.6178428212751121,0.447960724209175,2024-09-06 15:37:00.515584
0.4087545675222702,0.4401628122195167,0.9202324501304141,0.4806726959783162,0.3914487478188519,0.656650907303284,0.5768207726427291,2024-09-07 15:37:00.515584
0.3888496503624055,0.47776925894567174,0.99,0.4239532465901557,0.3317045879689128,0.6945432572061856,0.5623069272720844,2024-09-08 15:37:00.515584
0.4276184249954599,0.4159822773268061,0.99,0.8158318139377587,0.423858705808743,0.5585498521131464,0.5349437894663698,2024-09-09 15:37:00.515584
0.3478881434563681,0.4263421422077558,0.930965269180568,0.99,0.5204782750559145,0.47679374908963096,0.596835377820387,2024-09-10 15:37:00.515584
0.30281803192509604,0.41195731155816007,0.9493336003617312,0.99,0.36806820003268587,0.4792478451799096,0.5060331532602461,2024-09-11 15:37:00.515584
0.40171734209904864,0.4476197121877723,0.9766504691471946,0.99,0.30801663050875633,0.5850832576975153,0.5453327742882065,2024-09-12 15:37:00.515584
0.43700658596006464,0.40655102996613696,0.892947945295977,0.9078814283671466,0.3583080534507126,0.8147163442745757,0.6027753548027981,2024-09-13 15:37:00.515584
0.44736401159686545,0.4481686927056598,0.99,0.8679688946962965,0.48178398792564125,0.8268623866213345,0.6728089556703913,2024-09-14 15:37:00.515584
0.5443603100703112,0.4061618099883505,0.99,0.8017476450287541,0.5510251732494655,0.8801755178028822,0.6762260679274366,2024-09-15 15:37:00.515584
0.46943698517906035,0.4954661898321022,0.96680034781682,0.7930009514065011,0.5433217886620862,0.7248061619404131,0.6726653167999036,2024-09-16 15:37:00.515584
0.4356989212603305,0.460590527123713,0.9529634630978051,0.9236039119417022,0.4504682341062102,0.7803577161465536,0.7125737652568027,2024-09-17 15:37:00.515584
0.5662046436594785,0.25624854724974194,0.9020776362005803,0.8282414842843366,0.3829269949034615,0.9630913656560377,0.6666420151641197,2024-09-18 15:37:00.515584
0.5864999386944936,0.16512748879551442,0.7126153470027924,0.6226757483628138,0.37182877808673664,0.7905991920959747,0.4857835501428976,2024-09-19 15:37:00.515584
0.545403490107092,0.18121295227469386,0.6511659334227153,0.7653869352688862,0.18637587248702125,0.7348561675122245,0.3537542781873735,2024-09-20 15:37:00.515584
0.4604055886795755,0.36229603588848747,0.7985063130805828,0.8126987569609196,0.22088644959996406,0.7160722373433894,0.5550359646872016,2024-09-21 15:37:00.515584
0.6485038993666498,0.449621792212412,0.8035261792825509,0.6921451366799531,0.3949562817950393,0.7013848508667963,0.6914835100517626,2024-09-22 15:37:00.515584
0.6560364856815012,0.22852717170100287,0.8905597005796388,0.8654471364793743,0.49146548146794317,0.6198428309170391,0.8119983132656283,2024-09-23 15:37:00.515584
0.453857539867522,0.09174218853796856,0.9763997988937865,0.8220263697704224,0.4124779724158162,0.5620384071312099,0.6466929763915968,2024-09-24 15:37:00.515584
0.571656240904151,0.22403048343176304,0.9462289619990264,0.7074811276095533,0.3203637636841389,0.7007996871215308,0.5033346543570019,2024-09-25 15:37:00.515584
0.5463373323808312,0.2986071458708034,0.986649801740417,0.8830657018225365,0.40979305969310675,0.6603634097322735,0.6383713813962488,2024-09-26 15:37:00.515584
0.5716751999951508,0.5332460743577028,0.8021780959549712,0.99,0.39242079283117104,0.6218692223960763,0.727908469444611,2024-09-27 15:37:00.515584
0.6798737214468953,0.4831476806857932,0.9322232261298122,0.9770886246911203,0.45884155621053513,0.6923129508814436,0.6555582092627569,2024-09-28 15:37:00.515584
0.7435733386432279,0.3965058597050244,0.99,0.7738902569002791,0.3344736389146611,0.7142024327942604,0.5903211155791062,2024-09-29 15:37:00.515584
0.8691741028046764,0.4063371904417124,0.99,0.711092093868441,0.47631581655279315,0.6678614728362151,0.6874419899870345,2024-09-30 15:37:00.515584
0.7080302913852146,0.3607545862431151,0.9890673765823907,0.5385671824483393,0.34411798581324227,0.5957447257436294,0.671830455295437,2024-10-01 15:37:00.515584
0.7586905911450328,0.4689708513567493,0.9595586006541267,0.585498833982894,0.04746087094049761,0.8833669319873204,0.5274800490323921,2024-10-02 15:37:00.515584
0.7409852746750091,0.41702066890343714,0.99,0.5254538083175582,0.08597278186884222,0.9861665434616331,0.4254504776744568,2024-10-03 15:37:00.515584
0.6202056395686482,0.39168214192892814,0.99,0.5189296273966166,0.1251400843028627,0.99,0.5925820729486146,2024-10-04 15:37:00.515584
0.6590546006537339,0.296721663254251,0.6781457379369924,0.6927083056937602,0.09221946152451482,0.99,0.48598757275828075,2024-10-05 15:37:00.515584
0.5702765413874235,0.38008444175607364,0.6304943568998296,0.6203516843728941,0.157744265383911,0.95045457399971,0.5199048348578726,2024-10-06 15:37:00.515584
0.5320565626974847,0.29136368725050743,0.5095026495922237,0.6587115257617517,0.22290406803137813,0.9582197977156602,0.7723274530476512,2024-10-07 15:37:00.515584
0.6093054562995774,0.3406389932103521,0.37705936954052194,0.7248839773121332,0.2735004613476859,0.9098288447723578,0.4419419970149283,2024-10-08 15:37:00.515584
0.478253751841203,0.5337866248056411,0.4967890798013478,0.9015579987613254,0.23142907570955173,0.8016967591077085,0.5753946539011043,2024-10-09 15:37:00.515584
0.3160927407930201,0.35172526867493115,0.489757567923362,0.791181840147603,0.1728863088151683,0.8208600876997536,0.407969088134522,2024-10-10 15:37:00.515584
0.3412514896065995,0.5062434363901029,0.5354737722495061,0.6914347127362368,0.0695929187004315,0.7709641146975261,0.3391213194104587,2024-10-11 15:37:00.515584
0.37267719455111187,0.5314281272025798,0.5388822727430563,0.7707214397227499,0.25830833624660154,0.7969253580078339,0.4662635569041853,2024-10-12 15:37:00.515584
0.4547256220012873,0.4148078161126132,0.40613893668704654,0.6743674726685779,0.26604610588235006,0.8402641494290093,0.6029450900918676,2024-10-13 15:37:00.515584
0.5066834974629127,0.42750690476747183,0.25267379998671907,0.878557358402964,0.357753627054996,0.8681141496387043,0.537316781994919,2024-10-14 15:37:00.515584
0.5335477899130857,0.5012082219189674,0.21972859389079186,0.7824083225680335,0.27565292413115616,0.7545703291586152,0.37268323588453944,2024-10-15 15:37:00.515584
0.46136792825958234,0.4196003652784879,0.03706386412623313,0.5233638804123376,0.14978318557727685,0.697605131340176,0.4661798097801846,2024-10-16 15:37:00.515584
0.48402490156270356,0.46826718272816303,0.022784900488078588,0.6081002260278257,0.08286824032626322,0.47993963157536557,0.3647625144232639,2024-10-17 15:37:00.515584
0.6433270132624171,0.6266724862556946,0.08233920068683,0.6068942864489215,0.12748096121014257,0.35387091235195883,0.5170971826670113,2024-10-18 15:37:00.515584
0.5622255207966596,0.5667172942997913,0.14372640537159548,0.7130813637277776,0.16296590428638988,0.577976106230301,0.4557426047763955,2024-10-19 15:37:00.515584
0.4374838950365617,0.4619209475589437,0.1331358705209454,0.7793537635035714,0.21636409406495932,0.5006193154438687,0.3728863779162462,2024-10-20 15:37:00.515584
0.5037650611481166,0.44874620817103167,0.35412945823719105,0.6374571330114679,0.21772371406846172,0.3722378586041418,0.31145965823421756,2024-10-21 15:37:00.515584
0.6169363659914512,0.45438138899134956,0.43218699304688946,0.6747272746042471,0.01,0.618797614308487,0.4591914198187109,2024-10-22 15:37:00.515584
0.5265213158567076,0.5635814713888769,0.4250059853836867,0.6599267626442864,0.018572083781369583,0.7098625251514524,0.5458692369451718,2024-10-23 15:37:00.515584
0.6049012660633212,0.5421016079615342,0.5178884535847506,0.5759712668322672,0.1366832280514182,0.7990077284368197,0.4487750948670083,2024-10-24 15:37:00.515584
0.7868355010255499,0.5903689070305418,0.5491428784953123,0.48864745978921575,0.2759621388294691,0.99,0.6034130159686563,2024-10-25 15:37:00.515584
0.6810422830117201,0.6656675200752061,0.7530232050486194,0.38513290490191526,0.29352979098413934,0.99,0.6742885040846525,2024-10-26 15:37:00.515584
0.5879091403645903,0.6622159407902862,0.8930364650374663,0.39454424464161664,0.3210848721754919,0.99,0.5870191570647203,2024-10-27 15:37:00.515584
0.6086827632793627,0.6180266738217591,0.9321620322918499,0.41496118793725834,0.6187396992600601,0.6994252260983123,0.6072512122916147,2024-10-28 15:37:00.515584
0.6834669500189969,0.7765274926596105,0.8027123743598918,0.3800103446320632,0.7306911580139387,0.6872915154531127,0.6846467095864073,2024-10-29 15:37:00.515584
0.6453279191942515,0.7356268116180356,0.7226998595723167,0.27629592620189936,0.5722711184998875,0.5740373444512034,0.5853580334790089,2024-10-30 15:37:00.515584
0.9075784398935007,0.6940731140623667,0.9004680019803796,0.01,0.33653946726116934,0.5764041933689791,0.37212961780067233,2024-10-31 15:37:00.515584
0.7776102680927145,0.6587760053383805,0.964951374950236,0.07565598041576678,0.29139847413337977,0.4805493514642277,0.42017354110815663,2024-11-01 15:37:00.515584
0.8094769962123973,0.7179578415528034,0.9887719949999847,0.18476666550359797,0.2845505185449636,0.43821179997499426,0.43998051663027726,2024-11-02 15:37:00.515584
0.6663926722730369,0.6776710804196802,0.99,0.45348062646481935,0.3254974690779474,0.524646321641911,0.607668726779039,2024-11-03 15:37:00.515584
0.7269730880685943,0.5556349355245291,0.9572381202966415,0.6590561421127482,0.3617700315851329,0.4974519485640741,0.5452750223146928,2024-11-04 15:37:00.515584
0.628445061858324,0.7573118267303482,0.99,0.5840069170946572,0.4700927087479031,0.4651116863351917,0.6577716135263652,2024-11-05 15:37:00.515584
0.4680380862968214,0.7478680787952796,0.99,0.497387370574899,0.46151164465696193,0.5938984310996056,0.526783930867815,2024-11-06 15:37:00.515584
0.48854555639500075,0.81117034615052,0.99,0.5072850336456336,0.3055601858225074,0.7331212334198691,0.5789072451927951,2024-11-07 15:37:00.515584
0.36204440070405186,0.6296366143794282,0.8483654606981312,0.666888627810308,0.3945711423338849,0.6900934652520376,0.6747752089765516,2024-11-08 15:37:00.515584
0.27805643704873595,0.35555780282115557,0.8220333530039254,0.6268630695282382,0.3103762770897212,0.715299339250122,0.48290182237847457,2024-11-09 15:37:00.515584
0.3020261257908519,0.469430597872344,0.8363079263840772,0.4617008351821606,0.4299009416767121,0.7409502918544087,0.5370197723900185,2024-11-10 15:37:00.515584
0.3152456913459093,0.4341903085706919,0.9783636569707381,0.5494267711377685,0.34084382112808964,0.8360497006427767,0.5555269060945921,2024-11-11 15:37:00.515584
0.2076863769955515,0.3978367065425782,0.99,0.5366717128795999,0.41014082263252344,0.7541794868610167,0.5645153845975344,2024-11-12 15:37:00.515584
0.3281071824633016,0.2596937017436671,0.99,0.5622134180721885,0.357722381289478,0.6589666560782012,0.601603541365941,2024-11-13 15:37:00.515584
0.4395820285436268,0.19142734789739624,0.8402392184863008,0.48142364215906064,0.34605697161777466,0.6421658658127556,0.4871218987562509,2024-11-14 15:37:00.515584
0.49160645383731144,0.35338177099840967,0.7909709072259865,0.49117950110488406,0.5062994888034807,0.5348180490360303,0.5634910009375783,2024-11-15 15:37:00.515584
0.5409047262366667,0.48536819194790504,0.9114930431958491,0.34529272821790313,0.5514373996966206,0.5363794200650682,0.5012458176414878,2024-11-16 15:37:00.515584
0.5878642585554382,0.4311477557225324,0.8711112086076697,0.5378578694287626,0.29013216383225854,0.47139041958528516,0.5549983903201142,2024-11-17 15:37:00.515584
0.9662441946931385,0.4810278240591976,0.851613552935433,0.6414697825287893,0.2790227793806287,0.4914492678339682,0.4894952617711577,2024-11-18 15:37:00.515584
0.99,0.4554438930404242,0.99,0.6386818444550901,0.2856456024381578,0.30172153383808237,0.7092648335349029,2024-11-19 15:37:00.515584
0.99,0.41768961763344326,0.8783038651681672,0.7145251197445576,0.26757423939542313,0.37110660174279186,0.595909164039998,2024-11-20 15:37:00.515584
0.8857174785462428,0.3832085201698631,0.7929924971408085,0.6369438805255835,0.15861424589476747,0.3126167326843299,0.4813603310368614,2024-11-21 15:37:00.515584
0.9704844562747481,0.5024810744977948,0.6435338929430183,0.7305927682574205,0.2846157030669163,0.30103336028452843,0.5689274256436332,2024-11-22 15:37:00.515584
0.99,0.6090598478047899,0.7980587143095044,0.6830855966338953,0.33673249179454323,0.3981883119590152,0.5319089640323716,2024-11-23 15:37:00.515584
0.8017284128810348,0.7100821861158776,0.8816374875282926,0.6310664704780009,0.15064020400664327,0.6870706297049022,0.6453629255116509,2024-11-24 15:37:00.515584
0.7905699941465293,0.7894807787307738,0.9582321618510374,0.5265008890191656,0.3157581724526899,0.6550679448249053,0.6882128786347981,2024-11-25 15:37:00.515584
0.6657670166462722,0.7540165261499362,0.9003374154076234,0.5650357511275534,0.2651100865403653,0.6441624160607142,0.6546162468507536,2024-11-26 15:37:00.515584
0.7116944318286705,0.6683813307881634,0.7388632979608826,0.5617059092384515,0.30559397264106025,0.5610369153798289,0.5874753711067501,2024-11-27 15:37:00.515584
0.7202555691954345,0.5166161346123993,0.5598802583671493,0.6973426693180719,0.16606174743376323,0.5636846252521935,0.5570558233323033,2024-11-28 15:37:00.515584
0.504228532069902,0.385242392632151,0.6928135272998437,0.5787361830374803,0.1975928264991159,0.6284510479720562,0.4977525624632487,2024-11-29 15:37:00.515584
0.5201625369433497,0.5639596911989799,0.7370637629400875,0.6151300836063711,0.23460850496501012,0.6984341643110052,0.5954292672874248,2024-11-30 15:37:00.515584
0.23676710732998274,0.5793634533592927,0.7986034337717596,0.7256121845825276,0.14447255426383399,0.7269887356914048,0.42329033430728435,2024-12-01 15:37:00.515584
0.23595510781679369,0.5632239695042889,0.8092924044801092,0.9707879395552627,0.07689922407261768,0.6270305078894775,0.604939192127901,2024-12-02 15:37:00.515584
0.12662771172037637,0.5537993007865896,0.7159313253694362,0.9641869727352331,0.01,0.5738745803821553,0.45708187796108135,2024-12-03 15:37:00.515584
0.10934620255026271,0.6589395239489122,0.674567251414287,0.9031609948174026,0.19814701657280184,0.5197315546231233,0.6195192188724958,2024-12-04 15:37:00.515584
0.30292431645085927,0.612131326530081,0.5644797781284808,0.8973490427034939,0.21282831457375792,0.5359742034550877,0.43195519583748104,2024-12-05 15:37:00.515584
0.35077627172441184,0.5983301978314701,0.4483968575004797,0.99,0.24775698941693836,0.5628063606266218,0.5458463182774449,2024-12-06 15:37:00.515584
0.5679530778394546,0.4560951457293253,0.540308675225687,0.99,0.1318526634288334,0.5762296017217932,0.520402256955757,2024-12-07 15:37:00.515584
0.6653019500025965,0.5301167978451305,0.37874318110208494,0.9511931473008921,0.08612388945344397,0.6640491797124518,0.29621306441196515,2024-12-08 15:37:00.515584
0.7922686015063497,0.5279543512594134,0.2840572826931497,0.99,0.23248207448114866,0.8342773557001403,0.7545460322025868,2024-12-09 15:37:00.515584
0.5355103386179484,0.5588148042326098,0.26989110355878976,0.9607131937701118,0.2991270768296037,0.7932588983758959,0.5480201201716082,2024-12-10 15:37:00.515584
0.4385417745292427,0.5729585895307474,0.28943409899544625,0.99,0.356492897837802,0.6671326497228622,0.7625493754724599,2024-12-11 15:37:00.515584
0.43316215019660054,0.4689733822927068,0.16405984455385347,0.99,0.4751831567980386,0.5777998264239488,0.5123732986786123,2024-12-12 15:37:00.515584
0.40874722754745446,0.5709402769106359,0.01905747897299387,0.9238241850956178,0.3928382478371028,0.5729716684977116,0.6342622736668263,2024-12-13 15:37:00.515584
0.28603154797359676,0.8281574853499537,0.08465207882038409,0.8078919573909866,0.26993854955378604,0.6570508024514907,0.34163144634773135,2024-12-14 15:37:00.515584
0.2502255219052185,0.8348525845138436,0.3536476904154287,0.911713211603987,0.3776750737350069,0.5559226443142241,0.7413595307549642,2024-12-15 15:37:00.515584
0.2732883035385667,0.9138790536827028,0.4948793488920417,0.99,0.37557819946926435,0.7025549044626898,0.6496072950191119,2024-12-16 15:37:00.515584
0.39844026357713436,0.7065976778654032,0.49752138848001004,0.99,0.29578499933279884,0.6241437038543416,0.47217001610836146,2024-12-17 15:37:00.515584
0.4020415565002363,0.7429381652408917,0.4992044881763978,0.9605804393609084,0.5124496215356362,0.7008890413682861,0.5351520071520139,2024-12-18 15:37:00.515584
0.6500007061745613,0.746967933426555,0.3564837365876085,0.8171474382768827,0.3485610377470485,0.7055285232792249,0.5739232052418842,2024-12-19 15:37:00.515584
0.5799789831499538,0.656581243519895,0.5361172240769221,0.99,0.3721070437492685,0.748077219113742,0.6436372547908525,2024-12-20 15:37:00.515584
0.7320817156069913,0.5539288567328098,0.40742503933394747,0.99,0.3569977880616556,0.7928961799833935,0.661917472885308,2024-12-21 15:37:00.515584
0.5941960799439568,0.4135639533345359,0.34026326758765935,0.9155096343377476,0.3259033563775301,0.6809165705618037,0.49304717203645887,2024-12-22 15:37:00.515584
0.5718077664432006,0.3204458667846148,0.3162551363790736,0.9048721105755013,0.21785199072375672,0.7541881633003803,0.5263964659151499,2024-12-23 15:37:00.515584
0.6245490987694983,0.5901617799291231,0.44771658682749327,0.99,0.3828027613172015,0.6157264236585104,0.5980114563026462,2024-12-24 15:37:00.515584
0.6439208306045267,0.6401366162826068,0.3642960521601429,0.99,0.3432381812214752,0.5377629206326273,0.46857941905125744,2024-12-25 15:37:00.515584
0.5719548370922409,0.843903057149429,0.5830961623294746,0.9809581781939598,0.4074315991374734,0.5915774313094686,0.7565515495495926,2024-12-26 15:37:00.515584
0.5069206195432078,0.9391352369205251,0.6398190423062107,0.99,0.24974758399222496,0.4917254282662457,0.8052966884394759,2024-12-27 15:37:00.515584
0.5890347982681499,0.8443608325619101,0.67170799993605,0.99,0.305977471400808,0.2933765876856755,0.6050089945502216,2024-12-28 15:37:00.515584
0.6720430458980674,0.8211439418841184,0.6650037471371585,0.99,0.3321492145918072,0.4136993260123436,0.719717363820054,2024-12-29 15:37:00.515584
0.6916708456908249,0.9796668083534635,0.6395533596174517,0.99,0.2718435360825559,0.2590340825755209,0.6089365035940112,2024-12-30 15:37:00.515584
0.5966878023140765,0.99,0.5743265131357957,0.99,0.32334007989773167,0.23563759981203572,0.6763309579649941,2024-12-31 15:37:00.515584
0.5333353081786757,0.9067533224105733,0.4311298895210982,0.9509618836046402,0.3315878536444203,0.3195427902502635,0.6164106658679577,2025-01-01 15:37:00.515584
0.5270783833733271,0.9460966525117642,0.3517059382480702,0.8723809708290159,0.5179432719408736,0.35957145364616205,0.6169710696078224,2025-01-02 15:37:00.515584
0.534957202535539,0.7642693478971303,0.5205323218800735,0.842208594057149,0.4954557291711001,0.39570847668213177,0.6896013683047795,2025-01-03 15:37:00.515584
0.5854190805257659,0.7411125375922691,0.5739040137045973,0.8935433460681955,0.3975393050307442,0.47410192084672337,0.7040078544923474,2025-01-04 15:37:00.515584
0.5584288612560881,0.7886241204677235,0.7305484753322213,0.8278175417078014,0.44740296756724474,0.5341437042057474,0.7023276231732254,2025-01-05 15:37:00.515584
0.6355490530920868,0.8097126995449336,0.6583529601707458,0.7084066746142841,0.6385135925601948,0.6163653863958671,0.6472000574119032,2025-01-06 15:37:00.515584
0.7076225640375463,0.8527856390960693,0.5464596390929218,0.7570230892848753,0.6290170534745204,0.5836390697086536,0.6480910095272785,2025-01-07 15:37:00.515584
0.8252893165511019,0.9160385725961563,0.4889541043056944,0.6880755903092267,0.4950254274038226,0.6851337889905038,0.6188612462018073,2025-01-08 15:37:00.515584
0.8086252348868227,0.9386546518891922,0.4100090759845455,0.7569775906218799,0.5532256886691681,0.39245683983047586,0.6490779489481745,2025-01-09 15:37:00.515584
0.8231106083913258,0.9571837412079911,0.4450966454067639,0.77835744243092,0.5010601894597595,0.4340148499078723,0.6279641934145606,2025-01-10 15:37:00.515584
0.791440772534991,0.9525933228639026,0.5286947092973182,0.9457579379888863,0.6840791657602328,0.5439121499310754,0.7328402498539515,2025-01-11 15:37:00.515584
0.6925466655848942,0.8193580026798812,0.6475268730797815,0.9190280805006688,0.6365411922700989,0.5641474019986945,0.6610962950372039,2025-01-12 15:37:00.515584
0.8896580598741956,0.9062053878791776,0.5166864275566719,0.8652586981922078,0.562459952093078,0.6629488793072351,0.771911365529269,2025-01-13 15:37:00.515584
0.9834862442304926,0.8794396030995532,0.6806093448626087,0.739127521367962,0.4918996506562815,0.6171600117705001,0.7158426591391798,2025-01-14 15:37:00.515584
0.99,0.926117692681838,0.940810846837374,0.41334752328776103,0.6219350713507686,0.7651433470651858,0.7663381155470036,2025-01-15 15:37:00.515584
0.99,0.99,0.9701459037401422,0.5102109063207305,0.4266843226471686,0.7993725920859637,0.7791339465309642,2025-01-16 15:37:00.515584
0.8732745628514168,0.9113955271782626,0.8520712492451985,0.6782616982628865,0.5286014754985024,0.6419733450014713,0.774194208634622,2025-01-17 15:37:00.515584
0.7695611150295948,0.9105391279827207,0.8208450806480685,0.656403691495995,0.3276610199523937,0.6691396070505399,0.7644761041999644,2025-01-18 15:37:00.515584
0.7214444751128157,0.8396373094172369,0.7119120624691861,0.8681063384881086,0.423037702784705,0.44817997593285047,0.6333502322517406,2025-01-19 15:37:00.515584
0.6256502118005318,0.8014682795302391,0.8079474714051538,0.7104513959124907,0.4258131244291131,0.5108217788193116,0.6450833018920784,2025-01-20 15:37:00.515584
0.6412364223596965,0.7399217597263097,0.8509639099256138,0.8136166563776852,0.37368175157339156,0.7582525506974236,0.6829401295234135,2025-01-21 15:37:00.515584
0.5845707706798794,0.8286101256868577,0.7216844379620752,0.892955586537044,0.33679403270204394,0.6369491644568923,0.691541429735453,2025-01-22 15:37:00.515584
0.601047225881649,0.6611235820988175,0.6764593710944912,0.9209172242041763,0.41108617676261183,0.7757680464803076,0.6988267985503568,2025-01-23 15:37:00.515584
0.4486864304378342,0.6587958019214191,0.786446172537685,0.6270481336940438,0.6106759263760297,0.9557383632093717,0.5789626357044391,2025-01-24 15:37:00.515584
0.3080057314782869,0.7549040493318833,0.7837955552747913,0.6859832589624324,0.4462179688861231,0.9308210122336879,0.6986732037672932,2025-01-25 15:37:00.515584
0.24326102277912898,0.6879300018552519,0.7863106891600549,0.7253043559668089,0.35652866560950414,0.8325315383681651,0.7329980169246958,2025-01-26 15:37:00.515584
0.2322532564689878,0.8169682457810472,0.738583508281802,0.8489049926847642,0.22817086975512993,0.76487437791297,0.6516432251807642,2025-01-27 15:37:00.515584
0.32890655596574037,0.7540695813519177,0.8581122173151733,0.99,0.2203502871896701,0.805418745034757,0.6683005126650654,2025-01-28 15:37:00.515584
