model_risk,data_quality,bias,explainability,stability,regulatory_compliance,overall,date
0.9373131016574637,0.6993904931951644,0.99,0.04701877779925397,0.9280441547728054,0.37068064727013406,0.33922126977749045,2024-09-25 15:37:00.544584
0.6791461334722871,0.47392318331001726,0.9856018380772597,0.09234514027122144,0.99,0.3841173622613029,0.6587277186117078,2024-09-26 15:37:00.544584
0.6218261705134915,0.4379474926094068,0.9708134313314613,0.18158707735631624,0.8065818918945261,0.1935801277560048,0.5481076516850819,2024-09-27 15:37:00.544584
0.473403056209705,0.6138424770020555,0.8832535533432972,0.12235005639553356,0.8325762030596845,0.06413684443843443,0.4508705576652319,2024-09-28 15:37:00.544584
0.18436821831193706,0.5730292267889456,0.9644431960554576,0.1633413766051387,0.771608436921831,0.01,0.6507389668939786,2024-09-29 15:37:00.544584
0.15750611796009945,0.6371249166310282,0.8842763708673709,0.14324719185551055,0.8048312218454771,0.10085050755974184,0.5771072848528068,2024-09-30 15:37:00.544584
0.16729052891482898,0.5577878478657358,0.6699563381120672,0.15613107953770722,0.6904972070086042,0.27310933095296297,0.32045230318543944,2024-10-01 15:37:00.544584
0.24594241213703488,0.4207462949711557,0.5921077143295416,0.09209199343782663,0.5162602096088371,0.34246929714587493,0.41705030240343927,2024-10-02 15:37:00.544584
0.34037775201733106,0.5775836615181789,0.6977098995496805,0.24552569018874648,0.26551583644145615,0.3637550935118374,0.4009994603926134,2024-10-03 15:37:00.544584
0.31305414661389624,0.5981948806440501,0.6355125447169001,0.3576970540377046,0.4594599866366658,0.4554490150317764,0.3933473438194715,2024-10-04 15:37:00.544584
0.39231221500769703,0.6716085274123714,0.6647610549200417,0.3307708843291833,0.5241068179074581,0.16867350823185712,0.4938402950070517,2024-10-05 15:37:00.544584
0.4576546858833164,0.6838687761968127,0.6408239836458157,0.44924352836038234,0.6126548446280697,0.326038141525561,0.6122493126836761,2024-10-06 15:37:00.544584
0.5176463453343517,0.499775156070316,0.5322525496091942,0.47830760536817024,0.6413019449048699,0.3183275978232597,0.5360362601445819,2024-10-07 15:37:00.544584
0.43061451585702526,0.6137407404662458,0.6964217797981651,0.43239630906678694,0.5306999934575992,0.4506809246136389,0.5220606435809688,2024-10-08 15:37:00.544584
0.5275170854368757,0.5287583744268669,0.6900070806102333,0.5264489194407069,0.7013290034975821,0.5296762528158141,0.5556261312532476,2024-10-09 15:37:00.544584
0.5523336197415495,0.588136253288985,0.3987410295148259,0.5397045702521475,0.7637129452784666,0.4366056587824478,0.5133243149332403,2024-10-10 15:37:00.544584
0.5455616013398535,0.4554425702755903,0.5585188298031296,0.33068126930582487,0.7832001628840303,0.46785731037683403,0.5669614285172,2024-10-11 15:37:00.544584
0.46681519050749537,0.3371304532659207,0.457434501703183,0.4299619948595783,0.6042270724603273,0.38737463562822616,0.48023454304274726,2024-10-12 15:37:00.544584
0.43012360674713424,0.2746075959677776,0.37019784880420165,0.4304758719652119,0.528653021673197,0.4464430593680955,0.40360909823094715,2024-10-13 15:37:00.544584
0.5457903105728982,0.18595493960984444,0.741534941692304,0.6254835791390424,0.536566773620404,0.6659813222508697,0.5646386775638847,2024-10-14 15:37:00.544584
0.6272185335017622,0.06284205435562913,0.8825709451779137,0.7351719674034876,0.5875900577967463,0.711670555497818,0.6415654428830689,2024-10-15 15:37:00.544584
0.8069205456759578,0.34481585813157617,0.7709958037295388,0.7592137235828332,0.7151837116958767,0.4220225934667548,0.7029619307214965,2024-10-16 15:37:00.544584
0.909044374707145,0.35821750401256686,0.7001031665794593,0.715440049525057,0.99,0.32933413001884415,0.6142551930354125,2024-10-17 15:37:00.544584
0.9798347631251684,0.17777107606453366,0.6241056295233051,0.7159992699597263,0.99,0.4441961871052903,0.7450917616970979,2024-10-18 15:37:00.544584
0.7546677908041436,0.060722306358242814,0.4253167158374085,0.6117397150753963,0.7931391472405842,0.34431557267211066,0.5462113111926191,2024-10-19 15:37:00.544584
0.8320349469496666,0.01,0.42850983535238285,0.6419245745627131,0.6405879238244964,0.5879863946079685,0.4211014839165136,2024-10-20 15:37:00.544584
0.8970693384280722,0.01,0.3635611732236329,0.8370939385974046,0.6012056196826592,0.46091995110292316,0.6752882932965015,2024-10-21 15:37:00.544584
0.913845554211832,0.17232554872588124,0.2549390380400106,0.99,0.6006565988192218,0.4590301300663663,0.7558895865322112,2024-10-22 15:37:00.544584
0.8709162790111744,0.21672170764504675,0.3243700959314425,0.99,0.5223139620556232,0.5231459912826139,0.5639905372623786,2024-10-23 15:37:00.544584
0.7522591934654257,0.4289304240822337,0.4252359194702088,0.99,0.6196297912871733,0.5485736649398432,0.5543155620967423,2024-10-24 15:37:00.544584
0.74830439496739,0.37333109431218525,0.41420103524239976,0.8085568449564069,0.5970867735951124,0.7368614755662635,0.5320554954736685,2024-10-25 15:37:00.544584
0.7917567409329627,0.3580515168421715,0.23884111348806972,0.7971852177273283,0.6620661185434458,0.728572812303816,0.5388013224507551,2024-10-26 15:37:00.544584
0.8711463092366417,0.15762240691711946,0.4900255099224003,0.9068393314301051,0.8217543290577902,0.5363237084199726,0.5324082550667345,2024-10-27 15:37:00.544584
0.7718867810169873,0.2353339856171162,0.39259526934105216,0.99,0.99,0.6158401571335353,0.590520490801923,2024-10-28 15:37:00.544584
0.828657660086605,0.11415483161230505,0.29517869110209327,0.9582739224417631,0.9358720199292879,0.6330316239435901,0.7485199189763431,2024-10-29 15:37:00.544584
0.7478889815338977,0.1624978121350971,0.26491101059551864,0.9187626757815878,0.9315211625524135,0.4190223333237963,0.4358466326922058,2024-10-30 15:37:00.544584
0.7250300489643137,0.18930434760664405,0.01,0.9567478878223397,0.5971415303330475,0.3813076739408055,0.33418371818108494,2024-10-31 15:37:00.544584
0.8752854142581765,0.01,0.01,0.9524442016687298,0.632962027638897,0.14005946490215782,0.2910464161820885,2024-11-01 15:37:00.544584
0.7647256599845549,0.1338541411814357,0.01,0.9332462089003979,0.6004461408156646,0.1642480336909221,0.5892971383231741,2024-11-02 15:37:00.544584
0.9668864436477574,0.19022622961773814,0.061842689687101084,0.9092929866210895,0.6720449494967465,0.32060745270135405,0.4667267441895072,2024-11-03 15:37:00.544584
0.9249412352035423,0.01,0.09293748902062623,0.99,0.7949733311239457,0.251448533832504,0.2149677974181061,2024-11-04 15:37:00.544584
0.99,0.01,0.0629606757918525,0.857396393171645,0.9571788172705789,0.1798430680448375,0.6317646924664055,2024-11-05 15:37:00.544584
0.99,0.01,0.02767236163818148,0.816141470917641,0.99,0.27913511207495556,0.5508984039761913,2024-11-06 15:37:00.544584
0.6939693356943801,0.050242455866163396,0.2181535383065204,0.7834285125993941,0.8208374618428917,0.6156322155433254,0.5745164801865785,2024-11-07 15:37:00.544584
0.6979803771135848,0.01,0.3006185105570467,0.8013093146764018,0.7765472935454203,0.7263894061850433,0.635918140252753,2024-11-08 15:37:00.544584
0.5889707338783511,0.01,0.37495088670417037,0.8010102507616585,0.8908151391679932,0.7454154924825165,0.5689053909589147,2024-11-09 15:37:00.544584
0.3617984188528165,0.01,0.4938599838653024,0.792811546323011,0.7890247886425205,0.7732453259261699,0.4957033789891151,2024-11-10 15:37:00.544584
0.3988836912536291,0.03067784018782483,0.473490769254318,0.6766907843667511,0.8426297064064047,0.8598599899316565,0.6377696397242474,2024-11-11 15:37:00.544584
0.4776595516689526,0.033056161902555704,0.6773883216995792,0.6824584674485122,0.9002943096976664,0.9009451862799143,0.6904416490883412,2024-11-12 15:37:00.544584
0.4152949988320947,0.01,0.7145042046381049,0.7608043797541422,0.886704645927149,0.9359776324761402,0.5453189401861862,2024-11-13 15:37:00.544584
0.6562702596470873,0.023746656927039686,0.7251507544201085,0.7839237689575148,0.904851215845036,0.99,0.6664654433439176,2024-11-14 15:37:00.544584
0.5351224568746438,0.01,0.7583451925276901,0.6596518654355148,0.943134176109915,0.99,0.7392828759620118,2024-11-15 15:37:00.544584
0.3497253970330681,0.01,0.7192997709867175,0.6760551272644914,0.9483290868170735,0.8870378562049701,0.43414896289130933,2024-11-16 15:37:00.544584
0.21193344102878764,0.02803274598569047,0.6393772018697896,0.6840359680069601,0.8324403485679106,0.7029198859000033,0.489390661648469,2024-11-17 15:37:00.544584
0.4073888240083732,0.01,0.7745193842203044,0.6469821956634895,0.6444571248864666,0.6794024182476789,0.5496401646611805,2024-11-18 15:37:00.544584
0.32735331602588147,0.05559617228286356,0.6358577080084699,0.6770981175586597,0.5221819037495476,0.7094474904221861,0.6467247984236143,2024-11-19 15:37:00.544584
0.3474411534486092,0.01,0.5129842944830005,0.6079940047750184,0.48165378308097023,0.7969328491412051,0.5375751838663714,2024-11-20 15:37:00.544584
0.5182379671134674,0.09206077382454908,0.5073953288929811,0.6955468184725352,0.6578619249780091,0.7796650389764541,0.5123387812115092,2024-11-21 15:37:00.544584
0.70313802258119,0.23649740623949284,0.4156487174260175,0.923722450314537,0.5165607613507389,0.7938837242326225,0.5563108768098374,2024-11-22 15:37:00.544584
0.6010076696175634,0.11465086406445528,0.24050837872627204,0.99,0.7111509410231267,0.8045384527819283,0.7479593623450467,2024-11-23 15:37:00.544584
0.567417152473354,0.18379712392712996,0.13377749160032187,0.8871705149028852,0.94104941404186,0.6755920045858685,0.8178441214802297,2024-11-24 15:37:00.544584
0.5672238820865032,0.10293657856412346,0.06375101474791645,0.9537900231403926,0.8506043429974393,0.8221111364007441,0.27762973677528985,2024-11-25 15:37:00.544584
0.6458691127060081,0.11944839574021858,0.13699927340246426,0.99,0.99,0.8128810047771042,0.5434423670376466,2024-11-26 15:37:00.544584
0.5643217042342689,0.01,0.1411405861975334,0.99,0.9540870073474855,0.886768646189417,0.7508591838612216,2024-11-27 15:37:00.544584
0.38959098342839116,0.01,0.2775132812204034,0.99,0.900468746500798,0.8002569821561677,0.6640757403117015,2024-11-28 15:37:00.544584
0.3013210053655423,0.01,0.04527403417352252,0.9886124143590489,0.99,0.838906263181619,0.531116510680758,2024-11-29 15:37:00.544584
0.16929949760400678,0.01,0.01,0.8372688685341552,0.99,0.8369188673628207,0.3664544603811186,2024-11-30 15:37:00.544584
0.1636133343018994,0.17179261977182106,0.01,0.8398664506885344,0.9791058290957533,0.7174761833892525,0.42121439240130554,2024-12-01 15:37:00.544584
0.3507681835562552,0.030473022098913838,0.06688039895157909,0.5727906249483193,0.8812205117157664,0.7059590515518294,0.35550602248418206,2024-12-02 15:37:00.544584
0.3085426642674289,0.01,0.014925549161528884,0.46726851128546604,0.7980250776311566,0.6580732136091385,0.3780937426558619,2024-12-03 15:37:00.544584
0.2590551493853752,0.19446414095129266,0.01,0.6401751755778491,0.8009569534845572,0.6242163605408353,0.1783417426183866,2024-12-04 15:37:00.544584
0.057173971621608394,0.10720340041231731,0.01,0.645502191878833,0.9612550417673781,0.7299163572946439,0.6659345244497412,2024-12-05 15:37:00.544584
0.07476691159240664,0.2811228719423381,0.01,0.5915135033845724,0.8053852783344556,0.7040956399253485,0.3212949043889847,2024-12-06 15:37:00.544584
0.01,0.3917896254542617,0.07743678100502661,0.23877135484927198,0.7848554620740351,0.7977342160558191,0.6138399213898322,2024-12-07 15:37:00.544584
0.01632622815707232,0.28155005280088197,0.14854515513970676,0.07972583673859868,0.6162331753776955,0.8482337294612494,0.291491888412576,2024-12-08 15:37:00.544584
0.01,0.3721896633933608,0.01,0.21031092202557855,0.5306032931778648,0.8427953316197356,0.20512482536966326,2024-12-09 15:37:00.544584
0.2723611095893587,0.19657568478340207,0.13583665422192426,0.2648812726258569,0.6152215933836149,0.9450539465536126,0.4646184915562629,2024-12-10 15:37:00.544584
0.46241471953871593,0.33598327247614357,0.3080440475805189,0.5356759132294809,0.5082390439658713,0.99,0.6184709067269443,2024-12-11 15:37:00.544584
0.3399496905905599,0.22606150270053293,0.31132013884697135,0.4647209960251045,0.6456708651543273,0.9777276007173082,0.5073044388332681,2024-12-12 15:37:00.544584
0.3913331610622401,0.3643147532065252,0.32949593630391594,0.6263606652830256,0.5366202149558938,0.9750134824263915,0.6884137880070004,2024-12-13 15:37:00.544584
0.5631643394853968,0.21979490565250667,0.3800145939772261,0.615645607125948,0.47419194843424867,0.99,0.43220608224370693,2024-12-14 15:37:00.544584
0.6253338182013666,0.12250075130849425,0.4713996083639149,0.5207306572350345,0.3432515017981809,0.99,0.35434576781021193,2024-12-15 15:37:00.544584
0.40693279998339654,0.3344634249740027,0.3645430895535758,0.48548642670518893,0.48914052107636613,0.99,0.5879350519182517,2024-12-16 15:37:00.544584
0.30239312602739565,0.40147056861634123,0.4712192367498345,0.5124027113736179,0.507290850490188,0.9487540450594967,0.45070189121156323,2024-12-17 15:37:00.544584
0.4403705510888152,0.3052190860212114,0.4907643120005256,0.46520153113528595,0.39990772363990656,0.7937159423828971,0.5431103561043046,2024-12-18 15:37:00.544584
0.4797808905731306,0.3478664220016717,0.39054600003454265,0.34371231078236053,0.3548222315717665,0.6974395704624837,0.423332028889708,2024-12-19 15:37:00.544584
0.6444560334216083,0.38565223035798357,0.43739312656965,0.25862865613093977,0.6036847700823325,0.4732738612992134,0.3713246199239722,2024-12-20 15:37:00.544584
0.7225546794237832,0.3457691952419635,0.5318298536733789,0.32432656196076126,0.5469114494170729,0.3858291113112443,0.5007207430866736,2024-12-21 15:37:00.544584
0.7274918521928911,0.382515663737522,0.5251221219586972,0.22649537655744362,0.44882421793818833,0.4633760710874891,0.49518928909058785,2024-12-22 15:37:00.544584
0.730147907753549,0.5272165058491942,0.6087779303559047,0.01,0.2543807272381267,0.6320940329728223,0.539817095884513,2024-12-23 15:37:00.544584
0.6547668874975578,0.6219880257598354,0.3256554325643379,0.01,0.17639694090395797,0.5220279881554428,0.5335257954976478,2024-12-24 15:37:00.544584
0.6261252237902339,0.6801137335320022,0.4044614965293268,0.01,0.36744583467214414,0.6257295835756863,0.4733825321412574,2024-12-25 15:37:00.544584
0.48214341172777,0.6109526066099868,0.4174189193029278,0.07763147223536951,0.40460188549825454,0.5913872995758217,0.43472906873279105,2024-12-26 15:37:00.544584
0.39327057038967767,0.4981395538812967,0.5132301064369591,0.24309259924184273,0.44018354557716166,0.6492759257775585,0.46207937269580174,2024-12-27 15:37:00.544584
0.28232715328437524,0.5943567024480292,0.27094680779715785,0.32544033272048445,0.3594420289351537,0.7382107741091448,0.5375861585802719,2024-12-28 15:37:00.544584
0.29385589119333305,0.49149256257640095,0.10301596626792708,0.5490949480217852,0.5184323722902796,0.6845428974403247,0.503723480378942,2024-12-29 15:37:00.544584
0.2522268535423429,0.317993533817421,0.17229980424083535,0.7674377121792446,0.5877081597801714,0.4491856284584432,0.5243753115859927,2024-12-30 15:37:00.544584
0.08279171925979648,0.29926928534514335,0.2318927848864904,0.5838038010097449,0.28719510293732997,0.5776236950253104,0.3083962703784787,2024-12-31 15:37:00.544584
0.1711570834643878,0.23978471219782993,0.27067216608815436,0.6798238459222292,0.18571500554939668,0.42641317295378983,0.31213394930361343,2025-01-01 15:37:00.544584
0.14634299538117151,0.5018566416207906,0.4562017721920475,0.5919965671029024,0.19647368191496134,0.42410882442274256,0.3644817504577919,2025-01-02 15:37:00.544584
0.40493235585339216,0.43769921436109277,0.5019324333085629,0.6318624529010648,0.10816866932458868,0.3078476036108533,0.37626371471477116,2025-01-03 15:37:00.544584
0.5175493697037491,0.4434726180096704,0.5709744321776089,0.6479651451763259,0.10883347833245918,0.527527346120529,0.48053474463168844,2025-01-04 15:37:00.544584
0.5653657422918444,0.5108416253323865,0.5729769059516944,0.6209591058611851,0.14764121520476492,0.625917035532062,0.48551121365615096,2025-01-05 15:37:00.544584
0.5637312140510868,0.3182292119195471,0.47148360562356884,0.4981887729108279,0.08637526712993188,0.421682516254837,0.29239236239236543,2025-01-06 15:37:00.544584
0.49881151810960034,0.21817997087003133,0.3443935777082195,0.37825846188625517,0.01,0.43750714591554973,0.35691217534973513,2025-01-07 15:37:00.544584
0.40746306655868725,0.13564995978023175,0.18190472230592075,0.4033624284588402,0.08931490937102428,0.43163152867980425,0.25456522795886666,2025-01-08 15:37:00.544584
0.49174411928625916,0.11313394222204767,0.3534097365652078,0.3322662578211795,0.03427150444631139,0.6693094868920184,0.321943551405048,2025-01-09 15:37:00.544584
0.8058024490413865,0.2631383884476989,0.413690770357317,0.44756132015701633,0.07578540357615665,0.6868302581021299,0.3209627222620856,2025-01-10 15:37:00.544584
0.7942225341134375,0.15650053510619136,0.4476412950732347,0.4914002663572112,0.08315101807834924,0.6906121208395555,0.5551716545080845,2025-01-11 15:37:00.544584
0.696382631937068,0.09597053303102043,0.537650777799125,0.6508860201822548,0.3182479097097276,0.5925255331146537,0.5628049668844769,2025-01-12 15:37:00.544584
0.5038064496699669,0.01,0.6991375075964706,0.5762361099875768,0.332399582808718,0.43595507242956166,0.4868897126859217,2025-01-13 15:37:00.544584
0.370442271013527,0.01,0.5556824934874272,0.62491234655165,0.457169132860215,0.45027166995961915,0.408651388319169,2025-01-14 15:37:00.544584
0.2901631929531565,0.01,0.7542841207735975,0.5413689362325798,0.41675407228060773,0.41421683298985273,0.19740633889723716,2025-01-15 15:37:00.544584
0.26306310282055617,0.01420641992288955,0.5344126966031849,0.4281096516714179,0.3193056837995727,0.6439199423354532,0.4186810903640864,2025-01-16 15:37:00.544584
0.24417427116583867,0.3210325523866602,0.5745588344104791,0.27342555668883717,0.3886081277401496,0.6375044441032711,0.35812562643530255,2025-01-17 15:37:00.544584
0.1801203189993315,0.42785970771585596,0.6264737777459362,0.357443073401515,0.3107312347392641,0.8688303370108109,0.3575457210812296,2025-01-18 15:37:00.544584
0.10638464470937356,0.42834304389909866,0.5616170583744666,0.1971177574275834,0.4122417688151334,0.8846500373935209,0.4266085526676131,2025-01-19 15:37:00.544584
0.09986129120357909,0.4943877394490165,0.5075630055920081,0.26351095682203546,0.27643674455882616,0.9421402286874216,0.5623802827666651,2025-01-20 15:37:00.544584
0.14124121082654748,0.42720802670138236,0.40346170840188356,0.23031833138543548,0.3311095408858593,0.9060236816977548,0.297375183615804,2025-01-21 15:37:00.544584
0.22139967601571447,0.6804913540546746,0.3225489245299298,0.21814350015038134,0.34141431137695444,0.8987956206015136,0.5467315925139491,2025-01-22 15:37:00.544584
0.045678189391885254,0.7752411047938714,0.4175060794938984,0.20818615890431263,0.5338494819067223,0.8560524416501709,0.30921822529946835,2025-01-23 15:37:00.544584
0.01,0.8469549198012931,0.6366487415113065,0.5217049610605542,0.5880160768978306,0.8768959354245534,0.5969387861985143,2025-01-24 15:37:00.544584
0.01,0.99,0.6990592443759518,0.46223413705706634,0.5716171333847485,0.9367367736650508,0.45785367214239703,2025-01-25 15:37:00.544584
0.13212700914434536,0.99,0.8955212455982164,0.36822441395346434,0.6699932940757659,0.99,0.7249203362474635,2025-01-26 15:37:00.544584
0.01,0.8497381373055672,0.99,0.6042927710952912,0.3977502669863665,0.9318103475488391,0.7055376037861562,2025-01-27 15:37:00.544584
0.01,0.99,0.8604378089441866,0.4511246612589398,0.4741213435328311,0.7962731278741122,0.5055190080759714,2025-01-28 15:37:00.544584
0.01,0.99,0.936821149386656,0.5481296107620677,0.5577977129518474,0.8265570164687497,0.6200887288390167,2025-01-29 15:37:00.544584
0.01,0.99,0.5463226309001347,0.49701529934268096,0.6517599265152495,0.8076368530826268,0.5216171394966049,2025-01-30 15:37:00.544584
0.01,0.99,0.5934280584792234,0.48241663759337416,0.7315893754499513,0.755224046771753,0.5579010159149205,2025-01-31 15:37:00.544584
