data_breach,system_outage,ddos,ransomware,phishing,insider_threat,overall,date
0.8273861174063989,0.8518366649896035,0.27430807139525354,0.5674236992316946,0.99,0.7930715086152245,0.7392243795083775,2024-10-17 15:37:00.534587
0.7898049865251158,0.736390878625363,0.3212626865807645,0.5042978989862368,0.99,0.9682580463943564,0.7181514584565798,2024-10-18 15:37:00.534587
0.9248867895259417,0.8634023498204015,0.2686446383416904,0.5633581871015234,0.8028454764228773,0.824708493185166,0.681873342707694,2024-10-19 15:37:00.534587
0.8076227785220406,0.6816843214740882,0.672784711212238,0.7429361345104253,0.5840685493398668,0.6131067018729024,0.6403304076068249,2024-10-20 15:37:00.534587
0.5890432413249679,0.7091360408780877,0.6339282096258471,0.561468247150492,0.605363122730838,0.3432010867098919,0.538182303872551,2024-10-21 15:37:00.534587
0.3902076152324556,0.9395650570677846,0.7177817258600346,0.8188317874259048,0.7677053933817728,0.36251065688832573,0.676707974577945,2024-10-22 15:37:00.534587
0.6683220838596979,0.8231676792571618,0.6045873392242627,0.738359050756655,0.733437377838347,0.4792361799767392,0.6920192202185906,2024-10-23 15:37:00.534587
0.5385343692684182,0.8208617958061379,0.47372129984698974,0.6174596422951577,0.9627637545113257,0.45823263949896115,0.6676291785496951,2024-10-24 15:37:00.534587
0.9193736878361897,0.7712011116303271,0.5743214263167926,0.4534583801852594,0.8541516414052361,0.18834711920378128,0.6358958189953415,2024-10-25 15:37:00.534587
0.99,0.6906686234373051,0.8258189500456066,0.5409314588251595,0.9022765081887518,0.2983837172333766,0.7504264127260314,2024-10-26 15:37:00.534587
0.99,0.811807000296404,0.7537693378330923,0.6350200809130233,0.9593551709909894,0.16336217223916183,0.6507836602295857,2024-10-27 15:37:00.534587
0.854959125483679,0.9770842917994993,0.6059395347138437,0.5377786051440425,0.7548444431016913,0.12428669959418338,0.625142983340952,2024-10-28 15:37:00.534587
0.7732026107165998,0.99,0.7502891389889922,0.7480143783416922,0.8355008258247436,0.01,0.809126693761186,2024-10-29 15:37:00.534587
0.99,0.99,0.7565499741093202,0.6765378207895366,0.7455871281814633,0.01,0.5567904762666036,2024-10-30 15:37:00.534587
0.99,0.99,0.8043917256525333,0.8192507096786668,0.8775207941112767,0.01,0.8317852641829271,2024-10-31 15:37:00.534587
0.6929999509032998,0.8491361581163146,0.9542713856599124,0.7905552103660606,0.9375697950424279,0.01,0.7235125100493848,2024-11-01 15:37:00.534587
0.6542725109986277,0.8325229195704619,0.9514669736175296,0.7038711762420695,0.8131103329238175,0.01,0.7279382077103626,2024-11-02 15:37:00.534587
0.6725778770025648,0.8410922667114243,0.9615682043102475,0.5682383033722427,0.8984794801789355,0.2506635048246571,0.7132588859702892,2024-11-03 15:37:00.534587
0.7686964301731691,0.8753473862912061,0.5904651218900491,0.615362717955772,0.8542396231684567,0.12809245639467387,0.7023635482757862,2024-11-04 15:37:00.534587
0.6244236230373572,0.9053812081853734,0.5937588239368671,0.713050117991416,0.8471707199162686,0.287758081656629,0.7080755898680136,2024-11-05 15:37:00.534587
0.4338012174305239,0.6276748125415001,0.7189089640897642,0.4590690935834926,0.9601023925396337,0.32345022875902296,0.5394681195581119,2024-11-06 15:37:00.534587
0.46294044543202045,0.6796067704827606,0.49358920392184663,0.2666484473833095,0.99,0.5722229064185537,0.5248097425214396,2024-11-07 15:37:00.534587
0.4458175404849286,0.8636074925477886,0.5559023974015908,0.2535727866343162,0.9486027009690077,0.563396040634247,0.6231457890605058,2024-11-08 15:37:00.534587
0.8152269758840016,0.8875500671049213,0.4517349790532227,0.3268936647147053,0.8714486168405121,0.2999848775364122,0.7974043783443531,2024-11-09 15:37:00.534587
0.6182339513000142,0.7823127708834332,0.3597460680957442,0.36376924523078424,0.7298124166906351,0.29258021935848333,0.614659544679605,2024-11-10 15:37:00.534587
0.5646230960926661,0.6217992590357613,0.38995851630318035,0.3115060039508644,0.6719386297950736,0.01,0.3840073331405653,2024-11-11 15:37:00.534587
0.610641443050226,0.6677279131447829,0.2516355122885008,0.47593733398895954,0.6136844122062912,0.01,0.32190878494774466,2024-11-12 15:37:00.534587
0.39909775604396336,0.6107470701493987,0.34386234655760556,0.265480696110428,0.5065160985764572,0.019195283186020866,0.2680532536383617,2024-11-13 15:37:00.534587
0.3312023625417624,0.5253579801311765,0.10909106964039511,0.31075880135714595,0.5911220327995421,0.031199103030502093,0.2701108969838067,2024-11-14 15:37:00.534587
0.6517251814550483,0.6280008460212331,0.24985910828685798,0.10612451620743951,0.6107937165986796,0.19041894979169421,0.36130242507408783,2024-11-15 15:37:00.534587
0.7829374783382373,0.6239236985406523,0.3195640676843306,0.04669408577753378,0.7768040011366787,0.2715813441400368,0.43914732754863123,2024-11-16 15:37:00.534587
0.6947900250406628,0.8215534050430926,0.6028777525645976,0.18953492120903723,0.9138704818574672,0.5059005219130823,0.7255915291879039,2024-11-17 15:37:00.534587
0.6070721285746348,0.8933716808308265,0.41444006836652897,0.2570025910442085,0.930836863516896,0.6412108455445614,0.6530890991636152,2024-11-18 15:37:00.534587
0.421407582227998,0.8222340775153926,0.5746556203594706,0.2993951686792485,0.9569922866265584,0.7504164964134041,0.6405989246354082,2024-11-19 15:37:00.534587
0.36931099744393747,0.9118663033071077,0.5638524456204537,0.18056641183109057,0.9404344513145961,0.99,0.713731248109968,2024-11-20 15:37:00.534587
0.46045569381352847,0.848147075410337,0.5257893060072757,0.19432680411398612,0.7836128746413248,0.99,0.6328471976442315,2024-11-21 15:37:00.534587
0.5210419485308688,0.8527442706277566,0.3898827465913337,0.2671608213685131,0.5795545707576679,0.99,0.7529761623135817,2024-11-22 15:37:00.534587
0.47094665940242764,0.99,0.33754143503794615,0.41453623995058697,0.5950133037621738,0.927584291811654,0.6681632334993921,2024-11-23 15:37:00.534587
0.34919362067360776,0.864898261435,0.29380891330277237,0.4942619617876071,0.5572811197333954,0.8681605512189514,0.662644309266702,2024-11-24 15:37:00.534587
0.3359334793833477,0.8305878085539525,0.10674592695328847,0.614709072666294,0.7115242809513791,0.6802338483956841,0.7063198307982617,2024-11-25 15:37:00.534587
0.32031922502519217,0.7262153755085893,0.18207662850789777,0.2616727129575423,0.7683544460742082,0.44787268844860284,0.5980550952053256,2024-11-26 15:37:00.534587
0.4476553179946864,0.4954542482071863,0.23451055816460942,0.01,0.99,0.3517162804172966,0.5763467473970478,2024-11-27 15:37:00.534587
0.48757219696544685,0.24659779966943013,0.337731731285276,0.0108094536061749,0.8353700292549233,0.4772140042342129,0.34763406499820226,2024-11-28 15:37:00.534587
0.5061614494300238,0.20465338991464144,0.2704170059627336,0.09419875224217575,0.8256587011683885,0.6313931242184814,0.6525435372425081,2024-11-29 15:37:00.534587
0.6848541357586867,0.01,0.4089345176484308,0.2763848135292303,0.8684390758297434,0.6185092877646592,0.45325953395535834,2024-11-30 15:37:00.534587
0.9088296240531698,0.07841754163064912,0.6132919071398412,0.30856879828106343,0.8688791449664723,0.5813568057142932,0.7256700783384563,2024-12-01 15:37:00.534587
0.9452357802765498,0.01,0.5829131084052588,0.32339284925690825,0.6995782346510706,0.512701617271583,0.5220120907914753,2024-12-02 15:37:00.534587
0.9834019821968486,0.18761449993743098,0.4529243076992099,0.2883925311647511,0.6030754387455416,0.6364886627620936,0.6399008775197332,2024-12-03 15:37:00.534587
0.9478278023905936,0.21969198177469487,0.4711400468423441,0.35925631320687446,0.7310780826761557,0.5957274486127021,0.5514048764299674,2024-12-04 15:37:00.534587
0.8132031017155186,0.30356959411875245,0.48193192419607733,0.3466347098670218,0.8957038295388182,0.6020605317609448,0.5148904102184646,2024-12-05 15:37:00.534587
0.9279544171827727,0.2717644474762417,0.4651879086230798,0.14452551729083146,0.6472986973334192,0.7731506142715747,0.5982286642993996,2024-12-06 15:37:00.534587
0.99,0.36749196329386147,0.5572219495164912,0.2404521487282245,0.6802142890350182,0.8051053895069565,0.6839747697677535,2024-12-07 15:37:00.534587
0.9652238030960867,0.28833167712648916,0.5128997713855895,0.16699030670162157,0.7600753605245425,0.800996194668883,0.6059517150274583,2024-12-08 15:37:00.534587
0.9797037270825769,0.44127605345001414,0.3762474845625331,0.046008063703840585,0.7775908237936171,0.7104202819853466,0.6356188852947219,2024-12-09 15:37:00.534587
0.99,0.3950421282535208,0.41098738610012364,0.01,0.5847233484567009,0.7032331526528873,0.5454370436822252,2024-12-10 15:37:00.534587
0.99,0.7214558218127485,0.512886044433893,0.342673003308918,0.6577500042435716,0.5982245724089843,0.5003022046507101,2024-12-11 15:37:00.534587
0.6394202478091882,0.6974072734936458,0.340359583884902,0.5031862411316967,0.8040219653350542,0.6299959328728539,0.6513215424269195,2024-12-12 15:37:00.534587
0.5496562399506073,0.5615205376482844,0.29803504538691744,0.368192007368345,0.6853485621293274,0.5641323409203858,0.49689769903092784,2024-12-13 15:37:00.534587
0.5464449730257673,0.4128193747444738,0.5453016455789027,0.20865136090171427,0.6065161880885714,0.5184533626406107,0.38314610109502834,2024-12-14 15:37:00.534587
0.6124014074090511,0.49642641224113127,0.5439523854082391,0.15161194241307982,0.6341951089078688,0.5219424263538183,0.401681706384563,2024-12-15 15:37:00.534587
0.6482886914862275,0.544233999864295,0.5662595144399655,0.01,0.6231039476209445,0.7645960349479591,0.4932420860817131,2024-12-16 15:37:00.534587
0.6368061405402133,0.5307023113676143,0.5227159347431838,0.0770778583172387,0.5480705525710124,0.5360581701041833,0.43183073574946895,2024-12-17 15:37:00.534587
0.6479768248888196,0.5641508475576785,0.7135600017811705,0.07489852054203869,0.39284705162349165,0.5913466686124083,0.5224570330685974,2024-12-18 15:37:00.534587
0.6857961356082184,0.42921646095889676,0.4970654649458251,0.011666499789914617,0.34010106021993186,0.4356448200890339,0.34240060600751115,2024-12-19 15:37:00.534587
0.8136264996336537,0.46019327794941267,0.46189559641897404,0.019204487661712864,0.07285716696736055,0.4048991432618615,0.3761043052045646,2024-12-20 15:37:00.534587
0.8888295978460282,0.5699585010649568,0.3554922807267421,0.01,0.18565431694881795,0.3372634576424432,0.40959988196627145,2024-12-21 15:37:00.534587
0.8698375729256503,0.3561814828175086,0.22411639139395995,0.12233352695703835,0.11209360756299491,0.2670574870831635,0.3865154332972293,2024-12-22 15:37:00.534587
0.6072242447200875,0.24522229409945948,0.18694270022223392,0.2240207555351914,0.24585347426510906,0.20515749344588782,0.2446965471808301,2024-12-23 15:37:00.534587
0.5322424610283963,0.08819663909921956,0.22959597492947706,0.5303926595594683,0.23340644011144288,0.18978290472002113,0.18846992114238692,2024-12-24 15:37:00.534587
0.446472007979122,0.09238710829026701,0.01,0.6081852482956771,0.27149214764465374,0.11379503224268578,0.3576988827404456,2024-12-25 15:37:00.534587
0.49998628514555926,0.17846649730261677,0.01,0.4575293475115063,0.0744196486422527,0.04220581961285651,0.23476235418998273,2024-12-26 15:37:00.534587
0.5270558090700135,0.01,0.01,0.5096747157881168,0.19790435957104194,0.01,0.2730940203637872,2024-12-27 15:37:00.534587
0.557996731554219,0.15512930162429148,0.28400868842324706,0.5305021073453329,0.5781944760867163,0.01,0.38445313173023343,2024-12-28 15:37:00.534587
0.448705176240895,0.025088021993563386,0.2830560076558437,0.5421822504101173,0.560194279372753,0.01,0.23761981548858668,2024-12-29 15:37:00.534587
0.6521884271603939,0.03648869004095709,0.32991014675723634,0.3731771386416325,0.7487880462564114,0.12231994258343369,0.41457458563319216,2024-12-30 15:37:00.534587
0.6759092757812225,0.01,0.4325817704797925,0.4291514492575067,0.6090614227676814,0.09283072523605972,0.334540200997256,2024-12-31 15:37:00.534587
0.5529485444495135,0.01,0.37443514297355845,0.4347649315610006,0.6990200214538169,0.0891865525010911,0.28019312768925414,2025-01-01 15:37:00.534587
0.4451810244089388,0.01,0.6256079001785636,0.29150025576572847,0.5023440919292779,0.07522973283675366,0.26532815678666155,2025-01-02 15:37:00.534587
0.49945409983984973,0.06424669445503695,0.5692583476944333,0.6034099607564865,0.754302511063657,0.013147354699238722,0.2577385398884214,2025-01-03 15:37:00.534587
0.5841142579320293,0.17879714862634816,0.6580890421453318,0.7242934150951126,0.6381895963739065,0.01,0.4814867596633567,2025-01-04 15:37:00.534587
0.49743169845460034,0.1930300999369946,0.9079429485368345,0.5648495338234715,0.604966796502729,0.1364886077591533,0.551281023715153,2025-01-05 15:37:00.534587
0.6435827235781271,0.07498453383891882,0.7248316863823001,0.7418797007641399,0.6247952912275752,0.045751136851938254,0.5976260519394404,2025-01-06 15:37:00.534587
0.6446775174514118,0.4149650250157839,0.6588701266669048,0.8630010451495975,0.704105468099014,0.01,0.27040766565517266,2025-01-07 15:37:00.534587
0.5373862236931893,0.62234540750325,0.651034810269351,0.8307518918532514,0.6748467297616889,0.1787816171303114,0.642134290628441,2025-01-08 15:37:00.534587
0.23783239051868843,0.7849617447888162,0.5214573514437661,0.7102510998396783,0.6505759449075001,0.12510428613970725,0.6579370826450371,2025-01-09 15:37:00.534587
0.3943460020826385,0.6373932630289636,0.6036018234806325,0.6426584262947893,0.9769223457856298,0.01,0.6611139039178258,2025-01-10 15:37:00.534587
0.35126942444422793,0.5728311109336037,0.5467723395008683,0.6026876535056046,0.99,0.01,0.5613179773140211,2025-01-11 15:37:00.534587
0.19446571217511546,0.620776022396105,0.3780195042557113,0.7334049298574516,0.9235799605710531,0.06437772641063358,0.3877197402790313,2025-01-12 15:37:00.534587
0.13551122824142292,0.6981132041122281,0.26413026602426465,0.7785242691851937,0.8884541697932651,0.01,0.756952265111307,2025-01-13 15:37:00.534587
0.06656208631768941,0.5618221491028648,0.29601016048640744,0.9054664400718072,0.99,0.22131706073907936,0.741982698264453,2025-01-14 15:37:00.534587
0.010003464568943923,0.4872339749228073,0.2762245294484006,0.7140360699567965,0.99,0.2797197306072724,0.6909003169010178,2025-01-15 15:37:00.534587
0.06085691494616305,0.33006081801725906,0.33331693892500625,0.856988596897519,0.99,0.49440276194696176,0.5072582809782314,2025-01-16 15:37:00.534587
0.01,0.29351967037249815,0.36272940461764136,0.99,0.9202000573971016,0.22673999966796904,0.35112464441635316,2025-01-17 15:37:00.534587
0.01,0.37330187783186863,0.23768149740938987,0.8700005499904351,0.8383542542499565,0.0579816808255903,0.3215131425851953,2025-01-18 15:37:00.534587
0.03495265498210676,0.3651008979303687,0.17005821781279884,0.9679214562186851,0.99,0.01,0.2556777276581975,2025-01-19 15:37:00.534587
0.3409236012000266,0.4127955090593115,0.31234094979553506,0.99,0.9616375488106128,0.01,0.760641599520842,2025-01-20 15:37:00.534587
0.4598821760943085,0.5694582754316783,0.21051403298766513,0.9341269274616062,0.9325532963620722,0.0734643938276918,0.49591904797028546,2025-01-21 15:37:00.534587
0.5468478411749234,0.5201216804856981,0.4459449409306583,0.7931238531807414,0.8569041079423276,0.01,0.4110883592422602,2025-01-22 15:37:00.534587
0.44821732197740516,0.5656357711986163,0.2548648908861953,0.9300412953416537,0.99,0.01,0.36947247300548797,2025-01-23 15:37:00.534587
0.43996426665468313,0.6420713173595525,0.38787905464116157,0.99,0.99,0.05110107786165947,0.660740904199384,2025-01-24 15:37:00.534587
0.370227821000105,0.8489811186771108,0.3839238100276462,0.99,0.99,0.1448131585462719,0.40435770523520154,2025-01-25 15:37:00.534587
0.45668065458744844,0.7442687270109014,0.2586249090141984,0.99,0.987262028012455,0.1633999711597566,0.5983197761752966,2025-01-26 15:37:00.534587
0.6331080497042156,0.9230657882766065,0.28683480008140694,0.8693713633538959,0.894027397946865,0.2586718282284348,0.7073700861052682,2025-01-27 15:37:00.534587
0.98221549396897,0.9498979920780312,0.19046187712135007,0.8995914936279444,0.99,0.0642617897652836,0.7866294818846137,2025-01-28 15:37:00.534587
0.899874966785749,0.9252300754996228,0.13356176973559297,0.99,0.9718153496406189,0.01,0.5893034376501135,2025-01-29 15:37:00.534587
0.6927438551878785,0.8659541001319992,0.10345532789096373,0.8910573806280307,0.9551034501129724,0.01,0.5770414035387097,2025-01-30 15:37:00.534587
0.869993412635089,0.99,0.23190015447114976,0.99,0.9354886451530611,0.01,0.7999255866804491,2025-01-31 15:37:00.534587
0.7724463297424263,0.938950792093812,0.16269692062514357,0.9434826085135034,0.913085550060315,0.02794810735240478,0.6969775989246233,2025-02-01 15:37:00.534587
0.8469195337763518,0.99,0.21675148295239766,0.6768123666099521,0.8271523981319306,0.01,0.510159985267835,2025-02-02 15:37:00.534587
