legacy_systems,digital_transformation,tech_debt,innovation_gap,digital_competence,data_management,overall,date
0.43285402960719443,0.7240891700852963,0.6243211074723148,0.9723120468961653,0.6511457008993737,0.1823621802977288,0.584541171869167,2024-08-25 15:37:00.553744
0.40037596918317586,0.8071116234221518,0.639857358368801,0.9851480294443142,0.6613225921914552,0.30076199682465526,0.608754507659342,2024-08-26 15:37:00.553744
0.3910020274917257,0.7372485418263518,0.6036402438858133,0.99,0.5906743180363606,0.2282281348399519,0.656943655844728,2024-08-27 15:37:00.553744
0.5053112522116459,0.686731223694555,0.4920588967626832,0.99,0.6552774200285292,0.34470744153314004,0.5499304668747244,2024-08-28 15:37:00.553744
0.43803919209069475,0.5212136114039667,0.5260919680026241,0.9771837770517846,0.6038602080945805,0.2631915547237779,0.5348047972618003,2024-08-29 15:37:00.553744
0.4993377278986431,0.5701264620064753,0.5044154962951257,0.9507388975162022,0.6690065682453472,0.334382526091847,0.6046862319871048,2024-08-30 15:37:00.553744
0.49744310199151,0.4033414695566542,0.6423208734405255,0.879787181994456,0.6371865757334086,0.2942629557549046,0.6187804777369158,2024-08-31 15:37:00.553744
0.5464009654872312,0.3617500415861122,0.5870730906007597,0.8590410283592688,0.7625608794539889,0.46105254084902875,0.42117755696336173,2024-09-01 15:37:00.553744
0.5749473570535611,0.2702936157468788,0.4372483490639656,0.8966628658731775,0.7180156891482125,0.4402480338031417,0.6573838445690349,2024-09-02 15:37:00.553744
0.4521039369124071,0.36065074890987986,0.3572034669505556,0.99,0.6742565642098624,0.344450280414678,0.615770943953544,2024-09-03 15:37:00.553744
0.4737253160790741,0.5278981441165931,0.4508152186275557,0.99,0.6572574158951847,0.3891264451735139,0.5534737339305691,2024-09-04 15:37:00.553744
0.5532826467375052,0.5897283668807326,0.519326879336586,0.9052847400135835,0.5878844438787572,0.3545162713162638,0.4546018508024021,2024-09-05 15:37:00.553744
0.4714425639002453,0.6329338273864032,0.6318039296420628,0.7759501866424322,0.508864982060538,0.40714442598969597,0.5400020893231865,2024-09-06 15:37:00.553744
0.4243657800102434,0.6411304382254426,0.6136600812967545,0.7915113000856924,0.4444661941570725,0.5132217049005459,0.5018369985304949,2024-09-07 15:37:00.553744
0.4369844342351319,0.6418218270628894,0.6631700229986492,0.6469011207033757,0.5496710468271326,0.5743259030745449,0.6134119676016738,2024-09-08 15:37:00.553744
0.5124126321896547,0.5668818156925483,0.673017494086225,0.6394775583568965,0.47701280327753853,0.43641029999231756,0.5353606803832736,2024-09-09 15:37:00.553744
0.40915615669856054,0.44084660637275946,0.6214169725083787,0.5329067045211916,0.4459984484096995,0.3488263655667316,0.4632946561438501,2024-09-10 15:37:00.553744
0.41292679267096727,0.2654989033611854,0.619258904721964,0.597849809846035,0.6244508806571865,0.3737620409788983,0.4980227358264229,2024-09-11 15:37:00.553744
0.4379248239073198,0.25207763230526614,0.5877535003307282,0.7051407041878109,0.6912298394082729,0.40589249354363394,0.5916447813635679,2024-09-12 15:37:00.553744
0.5298750569308525,0.12461612614050419,0.6915104172007202,0.6754049248491767,0.7531345767068873,0.21376888189312054,0.49520987673384126,2024-09-13 15:37:00.553744
0.656649745025206,0.27956062698422,0.6384854242532028,0.6333026004869612,0.8999001307818835,0.12214315680618226,0.46874822391178816,2024-09-14 15:37:00.553744
0.6305723679261356,0.30681812775486544,0.7527498378750554,0.6375009187961447,0.869424302217648,0.05715636942292583,0.4731671888083595,2024-09-15 15:37:00.553744
0.5464893614321295,0.34885292727906914,0.6921292015901827,0.5342204330884635,0.7103088308902251,0.18774100353459644,0.37221513421771457,2024-09-16 15:37:00.553744
0.5702379002166246,0.4073009291663612,0.6570340315787028,0.39594219826989246,0.7630226495246869,0.14623452577352783,0.39704763907731766,2024-09-17 15:37:00.553744
0.49255024491869104,0.3860345872240958,0.6567136077443066,0.3404090989584528,0.8238494088577817,0.2170441995050304,0.4556256255000307,2024-09-18 15:37:00.553744
0.5121054729016561,0.4429122700300049,0.5977256432274586,0.3174949357145915,0.9843541537934084,0.31887447940434444,0.5585008015305125,2024-09-19 15:37:00.553744
0.4501149817733213,0.4526942026198087,0.5997026439125867,0.37740480880131794,0.9467487294092061,0.2680496429665794,0.5167912179270621,2024-09-20 15:37:00.553744
0.280238949612797,0.36936204035945414,0.6117236658462984,0.5327628938471664,0.9061089459412123,0.397127093592699,0.4680082099538866,2024-09-21 15:37:00.553744
0.3301476273888644,0.5692989228006996,0.7094298285389219,0.5007600775512876,0.839339931379348,0.4885204644698069,0.52001540895972,2024-09-22 15:37:00.553744
0.28230126848620063,0.536076314938098,0.552509802614658,0.5136115878367241,0.8133939020582073,0.3954598713052166,0.5307114146939954,2024-09-23 15:37:00.553744
0.4122077708643691,0.45385513565126506,0.5025397248763757,0.5013432542341081,0.6944591886457177,0.4244276551786282,0.4772651177020047,2024-09-24 15:37:00.553744
0.41499082308165686,0.3995571097825128,0.6354467992878414,0.4178963347163221,0.7108116595330269,0.45286866828078953,0.4816601424574033,2024-09-25 15:37:00.553744
0.2932508401776792,0.22366883406021806,0.6016326445503589,0.4877463544646349,0.6497425410152897,0.5280257466002636,0.3370749365807978,2024-09-26 15:37:00.553744
0.3784826517011199,0.21387913392515653,0.5694913037498327,0.5760930355827494,0.721058449385056,0.4769929756314992,0.4420474766934097,2024-09-27 15:37:00.553744
0.3675028840486704,0.33580699000799213,0.5141328129816974,0.6091902595001204,0.8187636012471177,0.39165024322036207,0.60501745568622,2024-09-28 15:37:00.553744
0.4193922278253201,0.35760199971010387,0.5668122108015742,0.6274562437903931,0.7750361187343289,0.4161065416902446,0.44966097857092613,2024-09-29 15:37:00.553744
0.6184256975057121,0.3009834020892318,0.45217414316771354,0.6587435827261983,0.800446428376333,0.23462553149957122,0.42170947019125643,2024-09-30 15:37:00.553744
0.6151101106331176,0.3049505782184598,0.484319049340079,0.5117573986144444,0.7832791887663014,0.1990058404075264,0.41331658313708786,2024-10-01 15:37:00.553744
0.6273807967694064,0.15889898802772023,0.6319815998475398,0.40175733481506104,0.7610776766926649,0.15810361306581117,0.45556524641805496,2024-10-02 15:37:00.553744
0.6752341389564004,0.17066905344569802,0.49776817866311046,0.333998752998514,0.639409006673392,0.2501980021059007,0.26493780524598676,2024-10-03 15:37:00.553744
0.8625853111108426,0.15939018537065133,0.5522137324572709,0.2954840406412089,0.6201168422847775,0.24116299142873202,0.36886346922024027,2024-10-04 15:37:00.553744
0.7012130839520543,0.24964455831946136,0.4626354748397001,0.3615594222195285,0.6837970610609695,0.21873626592637746,0.4698866577271798,2024-10-05 15:37:00.553744
0.5360746697793474,0.2872692252846949,0.49900753492153505,0.2552311995714569,0.7027996099172641,0.2082026221340325,0.3728288379050987,2024-10-06 15:37:00.553744
0.5156289861864474,0.220846473997777,0.5267220309457303,0.24833665478759492,0.6199087239745683,0.33321622746672575,0.41633622181555413,2024-10-07 15:37:00.553744
0.5151290767246816,0.3055465336358676,0.585400242955686,0.28778356548261264,0.50587953114927,0.43977901641850187,0.49585945640203705,2024-10-08 15:37:00.553744
0.6013559356353234,0.4138932205946474,0.47279591736076976,0.3182793355526704,0.490511274597393,0.3693170585285484,0.4570998048728607,2024-10-09 15:37:00.553744
0.6016345748759407,0.6062611897892223,0.3640651790302353,0.3832528115842355,0.43103469816650497,0.49597625618799457,0.4516417826409914,2024-10-10 15:37:00.553744
0.6763607784209112,0.5809234432577924,0.19694433236683978,0.3722439287751812,0.3827515771977895,0.5727251220647298,0.5544445752582443,2024-10-11 15:37:00.553744
0.6305026454973754,0.5980809003351962,0.23004189166744204,0.32937179508666614,0.3298958331037166,0.49959829921352733,0.4155984828383848,2024-10-12 15:37:00.553744
0.514897946281431,0.598255933385069,0.3096231174139112,0.4424631757932989,0.33731238614733233,0.46894099874105444,0.4309651626710126,2024-10-13 15:37:00.553744
0.4845830302953757,0.5991094986181983,0.3689511219146059,0.3931967469679811,0.3903828315939761,0.44533051205058477,0.4344094692279242,2024-10-14 15:37:00.553744
0.6010076405577829,0.5240509427499863,0.26493977201002084,0.3360338554081324,0.33318492709208186,0.5488704447732523,0.3663146984767868,2024-10-15 15:37:00.553744
0.5482611363974761,0.5399898710786758,0.519899719538,0.27645031688202953,0.2757082693364495,0.5043364698802442,0.4853472134194571,2024-10-16 15:37:00.553744
0.5936789034382249,0.49826457605745583,0.34222584804936107,0.21719662931688868,0.18987133791986788,0.398870093721498,0.4137257463087499,2024-10-17 15:37:00.553744
0.43787186960613156,0.45267320340244144,0.21824241849168952,0.3569262927021858,0.21692115053068634,0.41836998265028585,0.3553839068096096,2024-10-18 15:37:00.553744
0.3226282941036755,0.4639319325625699,0.1876738860819057,0.5053412993869129,0.29861549699170487,0.4226665143285686,0.34753528729787275,2024-10-19 15:37:00.553744
0.09429522762013354,0.5523740836738498,0.33854733482838445,0.5712673095437732,0.2974979891996884,0.3606511122784225,0.3207149067342848,2024-10-20 15:37:00.553744
0.2189167111752663,0.6014178170742218,0.45787141518331265,0.608642760257873,0.3529704715619003,0.33215437508170764,0.3727399557178596,2024-10-21 15:37:00.553744
0.19745333328092182,0.6643279939937269,0.4887806409938169,0.5408486498627637,0.4509988108029981,0.46306013674607693,0.47589179036754753,2024-10-22 15:37:00.553744
0.07226286809164728,0.7404850672145781,0.434473367269807,0.5026850948769193,0.470167320324484,0.500665045121783,0.5176461674803958,2024-10-23 15:37:00.553744
0.09371896112165057,0.6641805681831935,0.4382170862612331,0.37982670322866774,0.40067088811328133,0.47111187024953904,0.37343080293833714,2024-10-24 15:37:00.553744
0.19854157188148433,0.5644686814330615,0.3804336013646418,0.4046120242113958,0.32676055701218343,0.4062014052253048,0.38217145603774666,2024-10-25 15:37:00.553744
0.4285271982893868,0.5864878517289441,0.4342103651571807,0.3525278581253948,0.2686551711383362,0.5804844582781011,0.4307992721414461,2024-10-26 15:37:00.553744
0.3743038433516281,0.635404088159641,0.4199920868919927,0.380647893049088,0.4241598905813213,0.7184628190748039,0.4542163601677869,2024-10-27 15:37:00.553744
0.45935717270348486,0.591975454031118,0.39727051893735,0.18187513127499438,0.5772405351689608,0.7764841522579466,0.41634900291811916,2024-10-28 15:37:00.553744
0.3415265979532131,0.49687534996358906,0.45274611157813827,0.12854584720134205,0.5425821050300662,0.7410705823642009,0.3448787144180991,2024-10-29 15:37:00.553744
0.32773355837535084,0.4635142331460842,0.44201475920376443,0.012590194508912605,0.6265529389880153,0.6591640099792664,0.43599753748474,2024-10-30 15:37:00.553744
0.40832782884611163,0.43683080377110595,0.44919783956566767,0.01,0.7221769369858183,0.5840615351531001,0.34173319760738596,2024-10-31 15:37:00.553744
0.3456305940758114,0.42212088913217655,0.24760286993785907,0.06220947251360744,0.6040223828436355,0.5486834088201107,0.39395716266143294,2024-11-01 15:37:00.553744
0.2864169307667744,0.4116252140010513,0.2590593172200041,0.11709305703897636,0.736983036331476,0.5038834005437121,0.2958304667575306,2024-11-02 15:37:00.553744
0.2962178355982187,0.41280650894079907,0.12243067636130306,0.16082595883629655,0.703328173479874,0.3511245030887159,0.3334065832171137,2024-11-03 15:37:00.553744
0.18132920083908283,0.4398093287320557,0.041133096863328264,0.19077708622500114,0.6675435841445876,0.4776905170449067,0.5872181812343272,2024-11-04 15:37:00.553744
0.3375335893531105,0.3961966702873225,0.01766813324958161,0.32801800601578934,0.5648098215796215,0.32850037029542967,0.20667398633220158,2024-11-05 15:37:00.553744
0.3753743650270407,0.4031219942317405,0.01,0.3872981528929489,0.7061696905736095,0.3259085639911146,0.537468607083344,2024-11-06 15:37:00.553744
0.4291239244455368,0.3984135050105222,0.01,0.21407468117787554,0.6991853495939138,0.37743037452032163,0.3596857459173192,2024-11-07 15:37:00.553744
0.5233257959872605,0.5432044152655504,0.03866357100374462,0.1395380017666224,0.8235907656433633,0.4030217508009681,0.5797787274953027,2024-11-08 15:37:00.553744
0.7136925135322089,0.6086406738360057,0.05435951430102119,0.01,0.9035447142953937,0.25075193185540456,0.5503525061491743,2024-11-09 15:37:00.553744
0.6941781100648378,0.6466351427127283,0.08936634861773467,0.029750054084653248,0.8539280361767924,0.24072085647547203,0.38441886459293684,2024-11-10 15:37:00.553744
0.5637201074105808,0.47788121421889007,0.08785266809567602,0.01,0.8421444329160497,0.15484009904853763,0.33720609950508684,2024-11-11 15:37:00.553744
0.5828724442005264,0.5431004141383744,0.22662692253551053,0.01,0.7719253511550457,0.20344449092205896,0.2834575329624526,2024-11-12 15:37:00.553744
0.5158998236072153,0.4013459075011165,0.28074155112518906,0.01,0.7138661444772856,0.10746964551263749,0.3274937545115226,2024-11-13 15:37:00.553744
0.4232512714738818,0.36643017929406707,0.4215752534410967,0.01,0.7360028426785586,0.174591322462276,0.2863601807335781,2024-11-14 15:37:00.553744
0.5249147961530994,0.3427005105540677,0.34544189530597624,0.07132692060723787,0.7823622826370146,0.18561668987917745,0.29456487060868775,2024-11-15 15:37:00.553744
0.5133454565787082,0.4306704226552085,0.3290464151307178,0.10738172575294291,0.6253545003817838,0.3316330270021335,0.3167736763928095,2024-11-16 15:37:00.553744
0.7009923708496139,0.35438493035386404,0.2974509632118285,0.01,0.4780808090525894,0.3390535935230626,0.34582986705389124,2024-11-17 15:37:00.553744
0.7572575691696807,0.3440057177248005,0.19206312285182658,0.01,0.43675846915548905,0.36642438474978783,0.33374221669442256,2024-11-18 15:37:00.553744
0.7586887749042365,0.24436779720570526,0.1962598848825458,0.013489923400796888,0.4603696531232626,0.4354507633641858,0.272192517221241,2024-11-19 15:37:00.553744
0.6926592131129307,0.29399965939173106,0.01,0.033501225191769755,0.7005080486939405,0.3906658369488225,0.567090138873493,2024-11-20 15:37:00.553744
0.7234294574625216,0.2652146438976082,0.01,0.21272203339542914,0.7343491460980278,0.48130242149952746,0.5733558623965282,2024-11-21 15:37:00.553744
0.7917687529540021,0.28690794271779874,0.021189599433943832,0.2394788881721964,0.6504597831556916,0.5065019111875815,0.4118985697363441,2024-11-22 15:37:00.553744
0.7190286792966862,0.09280293755681165,0.03957655250493238,0.10073776334731169,0.6470440353479401,0.5695404151766289,0.26953817844842287,2024-11-23 15:37:00.553744
0.630302369120421,0.02513444738569401,0.12154708107414128,0.12047839041501894,0.6268049275125908,0.6644395292562717,0.591491761016438,2024-11-24 15:37:00.553744
0.6638565413993105,0.06124795570619061,0.11322344759849047,0.03882962450211075,0.6306486533897326,0.7092544362290761,0.4528488002166796,2024-11-25 15:37:00.553744
0.7504335993052634,0.13157999701560397,0.20219183113254552,0.04452369446902295,0.7156525417073768,0.5804092390549263,0.5262318281171221,2024-11-26 15:37:00.553744
0.7602242254281208,0.2632613665716286,0.23268751580779654,0.23249041182964786,0.573919242376985,0.54065273845908,0.5317392827594893,2024-11-27 15:37:00.553744
0.7556271676020972,0.37435176251683644,0.2832608529030461,0.2050701807575298,0.5616393676423723,0.4292135503988904,0.4294297998517469,2024-11-28 15:37:00.553744
0.734039738864116,0.33050022357155334,0.23078242451862188,0.2899455227360126,0.6163703644756243,0.27514888012841965,0.40462356545266853,2024-11-29 15:37:00.553744
0.7262262987824545,0.3475843315290195,0.17238928414513602,0.29934138651907044,0.6486822338573328,0.1930559005750288,0.30102275009577517,2024-11-30 15:37:00.553744
0.6951768465501845,0.41280733136397735,0.1650279910232113,0.425889392905398,0.5163376478649997,0.01,0.37847640837630026,2024-12-01 15:37:00.553744
0.7279563387750638,0.43826174360458936,0.10684969807086253,0.4720318054936036,0.374195909184328,0.18773587698924496,0.5616441174171054,2024-12-02 15:37:00.553744
0.7205156199744264,0.3039386742279225,0.08242119539343629,0.5547463407291322,0.4319992658041751,0.12516588167965848,0.3375040036619197,2024-12-03 15:37:00.553744
0.8942476478977592,0.32581253019742046,0.11587534205742502,0.5787218742906891,0.19481670459320435,0.3144855758916869,0.23982978765724947,2024-12-04 15:37:00.553744
0.9001961927901404,0.2611328915797374,0.1930686054101542,0.5329729472409896,0.08215408155636211,0.6203958552543634,0.41335251641007154,2024-12-05 15:37:00.553744
0.8605922095035761,0.1410010577594204,0.4128968916072713,0.6365427475234225,0.10862213510171048,0.5973373229033557,0.4661447891989695,2024-12-06 15:37:00.553744
0.7607472162767047,0.10477835101046565,0.44773449487838773,0.7933061221694572,0.21361687335094226,0.6342059118940364,0.4120204450170588,2024-12-07 15:37:00.553744
0.6748413507297503,0.3090619113152266,0.39855975787532566,0.7416653120221661,0.11613629933162627,0.5735357418023292,0.4908890631002155,2024-12-08 15:37:00.553744
0.6951848848262369,0.3349780210094309,0.5462800502325689,0.8183590810102904,0.2702359007685904,0.4552586335762313,0.501849413887621,2024-12-09 15:37:00.553744
0.64083241090011,0.43285033163359943,0.47212743406811536,0.8360741248225114,0.3303731332090913,0.327761281215876,0.6264664642156929,2024-12-10 15:37:00.553744
0.6462449545594643,0.44748050862043476,0.44287115866178833,0.7879723246949137,0.564115243665248,0.4035568406066996,0.5865964639751262,2024-12-11 15:37:00.553744
0.738990975821626,0.4599075895529895,0.5188827237284713,0.8040428525186162,0.5210007188086074,0.21531969672543194,0.38466833882802337,2024-12-12 15:37:00.553744
0.6304765486034088,0.4978305510277963,0.36963584004711963,0.8501208937758881,0.627719260581981,0.22449762969128276,0.42909721454237665,2024-12-13 15:37:00.553744
0.6094060373032442,0.5527081938420982,0.28661937135443766,0.7069904553614562,0.5895437224028541,0.35831845170353627,0.6004075013154547,2024-12-14 15:37:00.553744
0.42225240500879224,0.7212169557554695,0.32535890485798,0.5967272223848646,0.5857262771788866,0.2112223775249283,0.4746819502397136,2024-12-15 15:37:00.553744
0.3081905616241277,0.6970415655901044,0.25233515885218244,0.6450123994327212,0.526748086482944,0.14579438882471865,0.45361017527038844,2024-12-16 15:37:00.553744
0.3333483802659059,0.6912210640320595,0.21865256636366998,0.5350217988876136,0.5223055093848249,0.04855052476716257,0.5329385342982709,2024-12-17 15:37:00.553744
0.2310571649114719,0.7107235335757904,0.26966685020932146,0.5157721899439304,0.7425044411139546,0.01,0.49444371492253614,2024-12-18 15:37:00.553744
0.1462309792506799,0.7001968301849776,0.2959365306977405,0.5217332436804485,0.9101158060680259,0.01,0.29602738199878537,2024-12-19 15:37:00.553744
0.2952586065157421,0.692770025088274,0.33849435311681375,0.44087685075601835,0.8211090638921297,0.01,0.3389883924167312,2024-12-20 15:37:00.553744
0.25330489228625575,0.5849939465006193,0.4433468833600556,0.42944857502617084,0.8217373573968823,0.01,0.5284308956090007,2024-12-21 15:37:00.553744
0.18770257787596184,0.6282127807671306,0.45973086287463255,0.44088823123370907,0.8914406423626211,0.03310685785779157,0.43170244583251877,2024-12-22 15:37:00.553744
0.3027422204435074,0.5967853353377104,0.5823521029684484,0.5366426352864829,0.8317224455878948,0.01,0.502525080060188,2024-12-23 15:37:00.553744
0.2341017590000667,0.5889611225089373,0.5640079430076164,0.6179791113551574,0.8494701047472512,0.01,0.614818827009557,2024-12-24 15:37:00.553744
0.2717067616959565,0.5460702385486258,0.5794168275294712,0.632026153064089,0.7577790444898725,0.13505683768528667,0.5455826179789237,2024-12-25 15:37:00.553744
0.3097895679075452,0.4638200394888883,0.5413716094601574,0.5762904857629432,0.8380909713299289,0.2178557475527952,0.48703520917975135,2024-12-26 15:37:00.553744
0.3855756936159892,0.47624515598602873,0.5732066365265273,0.6575418247724414,0.8821444801882403,0.1984420863498575,0.49497027610773303,2024-12-27 15:37:00.553744
0.3010669054034043,0.5077697159388935,0.7128377313043127,0.7377921104708509,0.8008876188050544,0.1407977975174998,0.6403353547298561,2024-12-28 15:37:00.553744
0.24339581646199315,0.6989680792501931,0.6176103981198044,0.6661069438582422,0.7219249064433128,0.09820449941098316,0.46423199471751275,2024-12-29 15:37:00.553744
0.20493380908295733,0.6442979252120493,0.5948512770930046,0.670610576994259,0.823979464853794,0.11281684574733208,0.3897509703544038,2024-12-30 15:37:00.553744
0.15537324737597288,0.6977756486997583,0.6385953565401298,0.6252059579785785,0.9732204531515115,0.08572533274396946,0.5600858925947446,2024-12-31 15:37:00.553744
0.2330084434791965,0.6613514415585663,0.6427288215305862,0.6416754917698407,0.8905615621684898,0.04477822040324678,0.39112816634649367,2025-01-01 15:37:00.553744
0.27316421998852286,0.7213195836372573,0.564405482403658,0.5694270166433436,0.9446356751701879,0.05729935695665604,0.645077792524214,2025-01-02 15:37:00.553744
0.3236602303555026,0.8283201384563187,0.6943264738234636,0.6262760945769003,0.8936786665925298,0.04266065070882037,0.6209370863770945,2025-01-03 15:37:00.553744
0.2109165618118849,0.7037054325204074,0.6784953078582774,0.6432091050498768,0.99,0.08393997837715621,0.6074546654334574,2025-01-04 15:37:00.553744
0.23887825845156213,0.7699412811987231,0.7472769276070911,0.5710400341480273,0.9406715314912043,0.06908168206088636,0.6048394167228408,2025-01-05 15:37:00.553744
0.3658742088952995,0.6881083270697983,0.7767534393088582,0.6202965429270679,0.8358632500559857,0.0731698769324595,0.46145150830870524,2025-01-06 15:37:00.553744
0.5431986051146609,0.5591226624519559,0.8251401104704376,0.5645527804362881,0.7390641584303869,0.01,0.5477025485366958,2025-01-07 15:37:00.553744
0.5017806403027163,0.6306756153062887,0.7196254550606129,0.4211413713641007,0.7881266147994412,0.0917053218047301,0.6578558727739958,2025-01-08 15:37:00.553744
0.5698255927345206,0.6250049575007527,0.7057177364414923,0.3439910035574207,0.8771211271004506,0.1709403570749399,0.4840000080210874,2025-01-09 15:37:00.553744
0.5005774635387092,0.5973092821827664,0.7598094435611998,0.4213829438218876,0.8456429867831361,0.11450370684438553,0.5234701695390177,2025-01-10 15:37:00.553744
0.3816107123123885,0.6470076722032786,0.823920377752411,0.5527227096165646,0.8878540018370983,0.06725127093929027,0.5350253088822172,2025-01-11 15:37:00.553744
0.2727958509037202,0.613541188344899,0.8769609811342868,0.679877391418125,0.8888635595917941,0.09619311994838747,0.5045701401011881,2025-01-12 15:37:00.553744
0.3849933069602334,0.6545279079397235,0.8020636329480721,0.6256034574799455,0.99,0.07263274122454193,0.6649513108758965,2025-01-13 15:37:00.553744
0.4105665605750262,0.603222443440813,0.6612903957641917,0.6017443358252419,0.99,0.274562922337493,0.7447366443560337,2025-01-14 15:37:00.553744
0.5102199258499591,0.6574926404586995,0.41255169571627576,0.5612547250875367,0.99,0.391491360652495,0.5377978451233242,2025-01-15 15:37:00.553744
0.49929911950470257,0.6424442235941756,0.5719966457265496,0.5545121713918125,0.9118415260867611,0.43606165628737986,0.587763522223174,2025-01-16 15:37:00.553744
0.441959403213498,0.485496763095702,0.482816866431084,0.44644131532533304,0.9630846147062398,0.43359725009448596,0.4773582657954882,2025-01-17 15:37:00.553744
0.48022872772363456,0.32499167960030817,0.4417636348524575,0.4058716418526097,0.9401145117163873,0.45757347341781435,0.4209000591704086,2025-01-18 15:37:00.553744
0.4613739288024185,0.3734285019787465,0.5768932155153816,0.4236599802102246,0.8113686323853835,0.3433278561564127,0.3949440082864118,2025-01-19 15:37:00.553744
0.6236886589895065,0.3890828441040688,0.6019811434607639,0.49750885206445605,0.8630366112510245,0.4274790771733201,0.5402102647667169,2025-01-20 15:37:00.553744
0.58165225515048,0.18961429823662496,0.592448372179069,0.5175567128185058,0.857607413482267,0.3167365573578363,0.43249741366116473,2025-01-21 15:37:00.553744
0.5635876688391195,0.19898215505809008,0.7178317541944002,0.4956286391726819,0.8328789408561375,0.356211854907032,0.5218850759155779,2025-01-22 15:37:00.553744
0.4320336785106218,0.21320036587620733,0.8584278060945618,0.41654636543902157,0.7403727515140673,0.4954960595957594,0.4389755187578517,2025-01-23 15:37:00.553744
0.611451701401288,0.2645006816778395,0.8060841812658401,0.4959061142376467,0.7653006385569788,0.5157144680475407,0.5731409790517992,2025-01-24 15:37:00.553744
0.7036249979948032,0.2714635257141187,0.8203145317110505,0.38131493774614494,0.6381346012580515,0.5051690040580339,0.6402308849080691,2025-01-25 15:37:00.553744
0.7130226160487062,0.37645441498268883,0.691274880415143,0.28619969580819127,0.6068084733421055,0.4753556164965347,0.4760912442102909,2025-01-26 15:37:00.553744
