model_risk,data_quality,bias,explainability,stability,regulatory_compliance,overall,date
0.4653392081531652,0.36889814737620985,0.04521186967512474,0.20090545786236508,0.6914858074483314,0.5121852326998063,0.36850409222794717,2024-08-23 15:37:00.496683
0.3757210134942244,0.5270735501162243,0.01,0.30287701801495404,0.6556142761669389,0.5340983529459687,0.455344675638219,2024-08-24 15:37:00.496683
0.49685412469950313,0.45903282252385824,0.01,0.29475917370050864,0.6531444795417836,0.38755395329231457,0.4567941439476702,2024-08-25 15:37:00.496683
0.6337297581816921,0.4664853088156817,0.01,0.19060058858960455,0.5722050620249366,0.5191117629123461,0.361804828129918,2024-08-26 15:37:00.496683
0.6484310491810596,0.5873501968778642,0.02844588014086863,0.20769276281148574,0.5922361928545048,0.48188709762805915,0.4469211893375277,2024-08-27 15:37:00.496683
0.5082580246669287,0.7191541524015179,0.03302024642691678,0.3161302312672732,0.7361360777838999,0.29917277125774233,0.46569837890852417,2024-08-28 15:37:00.496683
0.418657740218544,0.6360288559055167,0.01,0.29175466024030705,0.9067151256624072,0.28949692078487665,0.5928138586907351,2024-08-29 15:37:00.496683
0.3473796007522471,0.6046348128627425,0.023247492695279766,0.09718891089776327,0.99,0.4128357434162833,0.25306864794251216,2024-08-30 15:37:00.496683
0.37107400102534066,0.6178944614760923,0.01,0.09483664456867816,0.9839178750011017,0.3384432133170344,0.29666017181205584,2024-08-31 15:37:00.496683
0.2482980953158873,0.6703170569451602,0.01,0.056373307357431096,0.8388271149683519,0.3191795044717429,0.5577338397373263,2024-09-01 15:37:00.496683
0.1389908752460272,0.6860631161465309,0.02646205948926786,0.09587415925488535,0.8217404204839907,0.2947429184686952,0.28000357187941866,2024-09-02 15:37:00.496683
0.12918540409319587,0.6162946929641182,0.01,0.11978315165555123,0.8958509304016485,0.22379375638132004,0.2635997955742258,2024-09-03 15:37:00.496683
0.2033206776253696,0.5313771315390476,0.047134629212147665,0.09785903998946685,0.9549672057961917,0.24824986903163632,0.28304520734708294,2024-09-04 15:37:00.496683
0.2807621745662552,0.7041444275329628,0.01,0.07192337771693472,0.9236117873377044,0.19047714254817646,0.42521205285260316,2024-09-05 15:37:00.496683
0.29643680156351115,0.7204807137223442,0.01,0.21528830489377396,0.8867955350672538,0.3364941572145741,0.38252885174766044,2024-09-06 15:37:00.496683
0.3843986697136434,0.6972738496999596,0.06402353235735009,0.2776158765234745,0.9084607676862646,0.21221130978428351,0.37032917831407025,2024-09-07 15:37:00.496683
0.6170736444628124,0.7345815580152145,0.01,0.3338200589535328,0.8987505104800817,0.11999254475452535,0.5808332772749728,2024-09-08 15:37:00.496683
0.7630773841090558,0.672903116261141,0.01,0.42343403712811156,0.8781936479424061,0.11154073655383982,0.5700222908610237,2024-09-09 15:37:00.496683
0.7006466312567357,0.740734526390307,0.01,0.4085676737084165,0.8543782816695693,0.13115964481666958,0.581483885617168,2024-09-10 15:37:00.496683
0.5577649409118924,0.6987145134200093,0.01,0.5618808582039785,0.9661185764695803,0.09143180745885797,0.18673759357883835,2024-09-11 15:37:00.496683
0.5160730663746556,0.5251449725281354,0.15345057012610316,0.5900882895614081,0.8585474425248351,0.18249636258666352,0.6848231567439323,2024-09-12 15:37:00.496683
0.42779096415036144,0.5172889528156377,0.20210905735798884,0.5984251950937693,0.819893743452027,0.18276289836155363,0.5402985085759958,2024-09-13 15:37:00.496683
0.4697726952506603,0.427264392928605,0.15000108989967503,0.6236554172105212,0.788032142700152,0.24781251616454272,0.4735590791643016,2024-09-14 15:37:00.496683
0.36272664193947246,0.414083344399979,0.10899136754226255,0.5946890249140541,0.7944822063453775,0.38307802768745314,0.28243198349586507,2024-09-15 15:37:00.496683
0.35827768128895293,0.39002644104802275,0.22832376399401522,0.5350488882426574,0.7876453973924162,0.5453710183300418,0.5196667478123825,2024-09-16 15:37:00.496683
0.2779455531772036,0.43123957475010055,0.12042260078107735,0.6366922256635278,0.7752144835973719,0.5176939823605056,0.6114120333559724,2024-09-17 15:37:00.496683
0.25729672048937174,0.5697870323042606,0.01,0.5329683341297369,0.6821561209374213,0.5267038409571728,0.3724603280631672,2024-09-18 15:37:00.496683
0.26343248236058303,0.6331234980526044,0.15128560571346952,0.44107202132946566,0.6808124816156242,0.2875784683405052,0.26316160980915076,2024-09-19 15:37:00.496683
0.32795044202540824,0.6527799601429567,0.08863067530923802,0.43712610711359035,0.7341859842933847,0.32552022529035635,0.46572584219782914,2024-09-20 15:37:00.496683
0.33111625041005627,0.656863106821054,0.22172137270675363,0.36854966799117495,0.7464088912220253,0.3116558749448729,0.46937349994942823,2024-09-21 15:37:00.496683
0.28227401570610156,0.6783681677309075,0.3072399769031964,0.23741625747028278,0.6483441603553308,0.23466562591915002,0.3612752099753004,2024-09-22 15:37:00.496683
0.36178921411021436,0.7910606367015636,0.22695290952253655,0.15757884345454123,0.6560288436631285,0.3433928164497199,0.35550387281456314,2024-09-23 15:37:00.496683
0.36815967080809203,0.8223158766341652,0.2972055989708019,0.10525919957752218,0.6576275993092421,0.2648583734941131,0.2606460306096,2024-09-24 15:37:00.496683
0.32558875465063575,0.6439118373215307,0.1676544474420438,0.16038559664260382,0.625669738886438,0.38201897475675883,0.5114110330045615,2024-09-25 15:37:00.496683
0.3894958805836431,0.5516339699878309,0.27426150401887534,0.1636722741593679,0.6442975257008746,0.4299873865427959,0.370619701783544,2024-09-26 15:37:00.496683
0.4119164374617216,0.6419375825105312,0.19376897420407896,0.2661234537009595,0.5887082442365497,0.45732272098402016,0.49278154188826045,2024-09-27 15:37:00.496683
0.463263690900613,0.6589748536640718,0.29931026972463914,0.09210709377651599,0.6507997174769229,0.39565916663363987,0.48167446635504946,2024-09-28 15:37:00.496683
0.5670272708784785,0.7705867515137189,0.19267917381813798,0.015184007344872408,0.8185369611772982,0.43708918955835635,0.36251510733187736,2024-09-29 15:37:00.496683
0.4599427217257659,0.8178609996929744,0.12137940833119076,0.01,0.8772765710679966,0.5456195017496162,0.6683740785293707,2024-09-30 15:37:00.496683
0.6800684145751428,0.8108291297635485,0.28193872133783116,0.05559779921368432,0.7964781286917607,0.6204457027305365,0.5135509325350336,2024-10-01 15:37:00.496683
0.7076305373661524,0.8026231594030978,0.33370202143921857,0.019422286871146666,0.8429502477441614,0.556795168207376,0.7102416465585287,2024-10-02 15:37:00.496683
0.5893261969745445,0.7363992827817077,0.26294595474402305,0.016274854047144426,0.9098855392373667,0.718911923413167,0.615237741309643,2024-10-03 15:37:00.496683
0.7001123315487644,0.7057143291432879,0.2962923747179626,0.01,0.9289249991667198,0.6472994572215112,0.7738080472052562,2024-10-04 15:37:00.496683
0.6236587339461072,0.5889844495314093,0.32592460307436105,0.01,0.9563482577655655,0.5538796108905092,0.6608010679117358,2024-10-05 15:37:00.496683
0.7713544486299238,0.514023473991061,0.29237877310225124,0.06351508575376996,0.9525424390422152,0.47789391741475173,0.48091419236431776,2024-10-06 15:37:00.496683
0.6591945843266211,0.422924883852144,0.3213485306403812,0.11963699135478008,0.8315431232598985,0.3472908168542278,0.360327674519874,2024-10-07 15:37:00.496683
0.6401647680997895,0.4240749613394192,0.43121357308227337,0.01,0.6788598857082351,0.29748343269301,0.33044401165084974,2024-10-08 15:37:00.496683
0.7037941083331788,0.3857315309539556,0.5035646533304854,0.10731499066644319,0.47916751401848207,0.27485749194753445,0.5242826981259924,2024-10-09 15:37:00.496683
0.7503114245032672,0.25188961070218585,0.5483677524590801,0.23926116068538916,0.4171247484852135,0.41439524063847333,0.5129696801000785,2024-10-10 15:37:00.496683
0.7651460915835375,0.3117363427927624,0.46463447364887067,0.24436932288522853,0.5380478727158023,0.3154319280727723,0.4074926900576132,2024-10-11 15:37:00.496683
0.8412166151581171,0.28701985022062665,0.34882540178640475,0.26051971004043695,0.6800414160642454,0.46803649497407723,0.5822309795276307,2024-10-12 15:37:00.496683
0.7802433102464418,0.3708548074735447,0.34768056053143737,0.30080131540479454,0.4932083032499888,0.6467891852777906,0.46700127908232153,2024-10-13 15:37:00.496683
0.8614094755155816,0.41877931037085886,0.42635472387744466,0.37161305769871744,0.49961221939739664,0.5849677757571553,0.49699683492950975,2024-10-14 15:37:00.496683
0.7816756936795196,0.6102149612560026,0.2565506264047427,0.293630001019674,0.46140892425228763,0.753728950790683,0.5179215534979973,2024-10-15 15:37:00.496683
0.6419661249609331,0.6027420323485785,0.2248364601911454,0.37568847722414345,0.19902612301511935,0.729295258761763,0.3251180139659193,2024-10-16 15:37:00.496683
0.7761606374406278,0.5481175793019505,0.2773104474697823,0.3922960811790734,0.0818071040882061,0.6914575629641899,0.5070677957861318,2024-10-17 15:37:00.496683
0.7081722059931481,0.47396829360277815,0.40321081250947566,0.3189837048456522,0.18170778172672813,0.8102584763123147,0.5023695757629504,2024-10-18 15:37:00.496683
0.5760946153504587,0.531823033464269,0.1983631263503359,0.33939397952374883,0.22449931516655972,0.815475087953753,0.4466469391421989,2024-10-19 15:37:00.496683
0.6306484777307682,0.5956660563167502,0.20416515912266806,0.2678573220746883,0.42936587758441935,0.8067182053778803,0.4699955124341632,2024-10-20 15:37:00.496683
0.6364272924984745,0.5904779091440028,0.16924420077172486,0.27968834297342704,0.37783174254802165,0.7327472756650869,0.4407422891723607,2024-10-21 15:37:00.496683
0.8554605441223939,0.6080116107081014,0.18458826400811285,0.2532739817792407,0.5006594447150028,0.6698216055077164,0.6712858955109033,2024-10-22 15:37:00.496683
0.8051051431949503,0.6982893518614693,0.2455783294751069,0.2816551425854503,0.49414120380955784,0.6715178725335494,0.6050192783353031,2024-10-23 15:37:00.496683
0.8510309358547116,0.7494145272055028,0.11105916389168649,0.31378143937964603,0.42439714146811797,0.7912639308746585,0.40935766636621207,2024-10-24 15:37:00.496683
0.9040881590047406,0.7638867385271697,0.04546537035694834,0.4394210411222297,0.39933401114364164,0.6739079758225104,0.443595193686714,2024-10-25 15:37:00.496683
0.9080952269921003,0.6476245094711051,0.01,0.4977763646690187,0.4208227650892259,0.6580796627736115,0.5447758668013253,2024-10-26 15:37:00.496683
0.7501565093785312,0.5719880606152792,0.01,0.5363622274848092,0.3866583433325263,0.5312035444404525,0.4094193202582853,2024-10-27 15:37:00.496683
0.7344141692331969,0.5370072097208083,0.1293083575025652,0.39248306408087485,0.29671606831877917,0.46659219964522036,0.4204816524630077,2024-10-28 15:37:00.496683
0.7600293205540916,0.5089175918495006,0.05579473918809501,0.48604353433032244,0.23401923556861315,0.5296864383114419,0.3834335026588824,2024-10-29 15:37:00.496683
0.8956559621323537,0.44765028330086415,0.016538770738794242,0.45280688857090007,0.30016238641618215,0.4490985140844476,0.42796966144219584,2024-10-30 15:37:00.496683
0.938966403956376,0.3797830253808274,0.01,0.3632595120387153,0.22700562411641337,0.5518389184202874,0.3594794076573067,2024-10-31 15:37:00.496683
0.8421186727849577,0.36295328315904174,0.01,0.5577773751254536,0.01,0.4697341422937353,0.3604864928405882,2024-11-01 15:37:00.496683
0.8175547848164191,0.3826478571384502,0.01,0.49640549796095085,0.01,0.4226119933486606,0.20646931972960492,2024-11-02 15:37:00.496683
0.8705622424637903,0.43199335857939847,0.016092314942167167,0.623945133869129,0.01,0.3430034678383713,0.4241330455325909,2024-11-03 15:37:00.496683
0.896630255037146,0.2899675635331459,0.24900253928999516,0.6472159394702608,0.06366110417652714,0.45120449022252346,0.4836763859776233,2024-11-04 15:37:00.496683
0.99,0.2189042788418718,0.331773999536892,0.6885216078976033,0.1442419448044378,0.46366228231212736,0.6112341754101561,2024-11-05 15:37:00.496683
0.8452918794126064,0.09614128204249422,0.334655040736824,0.6800714240399476,0.2109691201447663,0.38202772995219203,0.4071556096814148,2024-11-06 15:37:00.496683
0.946837831067037,0.013136056652381989,0.3865811745086374,0.5944970115650445,0.3834281380905217,0.3471712640399739,0.4284200892295964,2024-11-07 15:37:00.496683
0.86807519502975,0.01,0.33846937145181805,0.6558719566308248,0.5516673648549071,0.5328279384048409,0.29309764739123906,2024-11-08 15:37:00.496683
0.7002453109718227,0.01,0.5305911993954983,0.6710123024342685,0.41819997744175863,0.4893072298637417,0.5210373067677925,2024-11-09 15:37:00.496683
0.6053075641561587,0.024743033872809475,0.6037048782571712,0.6840876383430977,0.4942601547918994,0.41484812411453137,0.2873763042903293,2024-11-10 15:37:00.496683
0.6328713816030649,0.09425513493446028,0.6594390370296491,0.6835396500970039,0.4322325821598929,0.26816650805644066,0.31752637904500175,2024-11-11 15:37:00.496683
0.7240841330131671,0.08079507095612128,0.7696838409504811,0.6538738739381602,0.4657827386668789,0.2088721201744218,0.42276091442678937,2024-11-12 15:37:00.496683
0.6980014658382644,0.01,0.9103610774681297,0.7129658222953253,0.4813279629237707,0.35139256977573874,0.4872740040125324,2024-11-13 15:37:00.496683
0.8674539729377239,0.05629226668155577,0.7998341265738986,0.7484860616741438,0.4643682282353388,0.37853169820674,0.7107054473072084,2024-11-14 15:37:00.496683
0.8910878419588976,0.14453882069987498,0.99,0.8133379679978241,0.37542053358059846,0.4045264290617679,0.4719618464051109,2024-11-15 15:37:00.496683
0.93798882702333,0.05996511254981096,0.99,0.7809773097683622,0.288446352617295,0.34331335308631705,0.7629710069188849,2024-11-16 15:37:00.496683
0.6393658010409616,0.01,0.9847209513527868,0.7432833406787039,0.3100992022366036,0.4619320190334139,0.4290624136579474,2024-11-17 15:37:00.496683
0.694886995153563,0.01,0.99,0.6862895064423218,0.25946070521373443,0.5132959726600476,0.17327571688049248,2024-11-18 15:37:00.496683
0.6145661262408094,0.023551148134367324,0.8824352212923793,0.688124825476045,0.3484814513732195,0.47310220374356726,0.480130727518008,2024-11-19 15:37:00.496683
0.5326720453622116,0.1902738116703825,0.8592921923382161,0.5401082399397895,0.3837826379605928,0.3871693368755888,0.5130414462592511,2024-11-20 15:37:00.496683
0.5544415698830435,0.33129612495043814,0.8253000467504363,0.7779811785987825,0.5056978314197413,0.38590669001408523,0.6242623268633413,2024-11-21 15:37:00.496683
0.5218939029511046,0.3618275314948922,0.8443446815623541,0.7105896123806652,0.4518962329595803,0.3108128591424125,0.5141177053668554,2024-11-22 15:37:00.496683
0.5063450962124699,0.26181589771963765,0.6724990082223661,0.8128190186554094,0.49047995285919027,0.3028896480408668,0.5580915252485537,2024-11-23 15:37:00.496683
0.5745171945451283,0.3980877804196226,0.7651363701424132,0.7613782462208112,0.42979511047261504,0.32399472373052,0.5936888419818804,2024-11-24 15:37:00.496683
0.7449128931939013,0.5329972303481325,0.9654899873382188,0.6218275697225839,0.3467247266368346,0.2704445720580479,0.47361316573726797,2024-11-25 15:37:00.496683
0.7586090009666318,0.32440830218256933,0.9877631497591434,0.6697461403988599,0.23249203100573554,0.0819921799072666,0.5553732679172042,2024-11-26 15:37:00.496683
0.708958621614789,0.4014673297538446,0.8717856808805439,0.8193348078729941,0.29719652536578856,0.14081625294017147,0.474183861558587,2024-11-27 15:37:00.496683
0.7353268543805354,0.4439542266640101,0.8015539447865715,0.8521127724345023,0.17855932736960722,0.09890469570104164,0.42028271211330787,2024-11-28 15:37:00.496683
0.6392671077687555,0.4115019251589666,0.8470845096418363,0.9861308563935739,0.22988067645050028,0.12944256668011017,0.4578732973480639,2024-11-29 15:37:00.496683
0.7191592631447902,0.3824590699878033,0.8688980754704482,0.99,0.20643633443135162,0.134399101856855,0.5688698568386064,2024-11-30 15:37:00.496683
0.7390137314108245,0.41230164640053624,0.8843056152107064,0.88351585670814,0.19868283171044726,0.31018247866548415,0.45887882516649414,2024-12-01 15:37:00.496683
0.8690690270863005,0.4860076465136558,0.99,0.931956487039992,0.19252356544601268,0.3202839061705675,0.7749714320210038,2024-12-02 15:37:00.496683
0.9449661916497045,0.5041284641866074,0.99,0.6306780669251011,0.4289059697498049,0.41337435775598885,0.6419170569989925,2024-12-03 15:37:00.496683
0.99,0.6518647682943405,0.9298542373989233,0.6580228329219177,0.38548398929946953,0.38260068691574206,0.8231814267350429,2024-12-04 15:37:00.496683
0.7645707190895781,0.6488083514828433,0.8948357294797277,0.5899232102760701,0.31609877764643457,0.30907513891970145,0.5675908749739148,2024-12-05 15:37:00.496683
0.7254365381834837,0.8695955829966758,0.8348634123019241,0.6831801191306682,0.49421602214373794,0.360634678071633,0.6309048149758603,2024-12-06 15:37:00.496683
0.7749335975509984,0.99,0.7436252872265854,0.5742474241536064,0.38035261757536093,0.3018305792076429,0.7455463180492258,2024-12-07 15:37:00.496683
0.67342318996878,0.9273192613414467,0.904025968960013,0.661739796290293,0.5090002402848661,0.37758687210688513,0.606303661535243,2024-12-08 15:37:00.496683
0.6031474411548825,0.8393071493233271,0.9221937247389194,0.7225342172580843,0.4688318551096603,0.27537532663987796,0.6267872849885072,2024-12-09 15:37:00.496683
0.6110836903598607,0.8160807709088673,0.7965316577991001,0.7244212972707242,0.45614183976754774,0.3160400354741149,0.7116263570737599,2024-12-10 15:37:00.496683
0.624458051005485,0.7870703795228977,0.9197096359784154,0.6637300421563053,0.42736908499854737,0.3234457193519502,0.6368897387603579,2024-12-11 15:37:00.496683
0.6210708391538449,0.740208524246744,0.8353441798298655,0.7218008535916258,0.3464317945693043,0.4674653479583144,0.6475548428431496,2024-12-12 15:37:00.496683
0.5506356292447866,0.7457263255890196,0.8400769353298743,0.5490656987016982,0.1873253613273965,0.507798882375232,0.6208011778576993,2024-12-13 15:37:00.496683
0.5381260967107487,0.602169256242679,0.689907761191436,0.4810333398082558,0.3462713760310816,0.4952228335053274,0.44003038996281335,2024-12-14 15:37:00.496683
0.5271389012180419,0.7684450931264605,0.6881376472141643,0.48431390541603553,0.41828614339228176,0.5687419548502521,0.5577102225786138,2024-12-15 15:37:00.496683
0.5307607176934088,0.7435237669362534,0.5480990128253189,0.49818429961081473,0.5537913287959082,0.3643098353185312,0.6058069043533637,2024-12-16 15:37:00.496683
0.34374145049930854,0.7312527530098742,0.3768012470979002,0.43470344005110506,0.649438682100469,0.42135078597444187,0.4414563668912756,2024-12-17 15:37:00.496683
0.3004524705198163,0.8422665054839757,0.45438056922260506,0.37640289590224113,0.6848834324378357,0.48388257412246327,0.5818930675613778,2024-12-18 15:37:00.496683
0.12932192631844688,0.8720790858598314,0.5687876466582741,0.43429482761036686,0.5221619589410392,0.5541400198245859,0.5342468103269784,2024-12-19 15:37:00.496683
0.06716268760636603,0.8189563040862049,0.5925846238849177,0.3578844268443706,0.43679855559175124,0.6138086027787049,0.47292467551073253,2024-12-20 15:37:00.496683
0.0866030958626468,0.7795300570738637,0.8268719751416721,0.33626911926829683,0.5137952179225487,0.6543819073475179,0.3939809170888579,2024-12-21 15:37:00.496683
0.13228954874440027,0.8576950537905822,0.753872128934207,0.24430028401065623,0.5590825818503986,0.6154317346245756,0.555878975201742,2024-12-22 15:37:00.496683
0.19464199454010644,0.9453342697044887,0.5900225869453495,0.2642440719095529,0.670322044931204,0.62289545090631,0.34363246726601915,2024-12-23 15:37:00.496683
0.38066010523735183,0.8797329513638957,0.6267278447154118,0.26076014984726437,0.5897625043030466,0.5615481375733845,0.5140997148809239,2024-12-24 15:37:00.496683
0.2558510541259942,0.9808409738864678,0.5351417175375168,0.10490473382429386,0.5547686822654667,0.4850645714801496,0.46856687838176514,2024-12-25 15:37:00.496683
0.1840824740512976,0.8315898820109441,0.5289118437829917,0.01,0.5456256731948959,0.45815325913289845,0.4827445224939148,2024-12-26 15:37:00.496683
0.22110630607371057,0.9485919896948719,0.6199971823209844,0.01,0.5668589898451208,0.4432422582682571,0.4065086952864946,2024-12-27 15:37:00.496683
0.30479084684356356,0.9583029355634549,0.5672425055615873,0.15370916824503691,0.485239673561659,0.4800337563746382,0.5111251550458172,2024-12-28 15:37:00.496683
0.25303868092787235,0.99,0.5595047621358469,0.11411463574040272,0.47671596571375735,0.5989414841100824,0.37905655043999464,2024-12-29 15:37:00.496683
0.27878986295924246,0.99,0.6637344439394575,0.16964981334427626,0.5605633145240552,0.6762194069808727,0.4983491472913682,2024-12-30 15:37:00.496683
0.3173780876073024,0.9272448309505726,0.6395520266942706,0.10106483235177947,0.7488131201976613,0.6938793123999978,0.5648117426456846,2024-12-31 15:37:00.496683
0.47534972589175417,0.8986734589271351,0.6737685738096094,0.25522755128423175,0.6436990267241667,0.7887699503399723,0.5523124094754404,2025-01-01 15:37:00.496683
0.3564563619040796,0.8434927369005744,0.717721966158047,0.12389487485265413,0.5558809810996574,0.775800867691904,0.5277152283644244,2025-01-02 15:37:00.496683
0.4047192305980931,0.7668906167895958,0.691581962120146,0.2513556757659962,0.48380887793407956,0.809707869157184,0.5183383207978514,2025-01-03 15:37:00.496683
0.48219835892244217,0.7964972107817937,0.669503969317922,0.27656815493031284,0.5426565574488096,0.7633149588646774,0.569288228656851,2025-01-04 15:37:00.496683
0.5337309821444232,0.6334134950462651,0.6222639171838976,0.35149106782983347,0.4533150781950592,0.7493425105926566,0.566271122056538,2025-01-05 15:37:00.496683
0.6466445371169895,0.6142908888242948,0.6453852334659107,0.47967372074083753,0.4433774280706102,0.7138476150552096,0.6008268558414247,2025-01-06 15:37:00.496683
0.539189275131027,0.6181659919990548,0.7169357336537654,0.5066229067858136,0.42504455228990096,0.5651303834082753,0.5911091016108918,2025-01-07 15:37:00.496683
0.3404752220530217,0.4673355514334149,0.7751313128941694,0.6675531527461365,0.6301735174255845,0.42552960582024146,0.5400255642552861,2025-01-08 15:37:00.496683
0.45695958332639164,0.4988017132819984,0.7818239175521186,0.7782165228049658,0.5759904499891416,0.16467805796869445,0.45910735170563866,2025-01-09 15:37:00.496683
0.4234922504606262,0.5548961660489349,0.61262217051849,0.8250062048193063,0.519647461233373,0.18269466153152167,0.5502309050846985,2025-01-10 15:37:00.496683
0.4185563651740345,0.5943197142248271,0.6753266897863032,0.9107938296842293,0.5766218915263408,0.2153341873730824,0.6079135441357013,2025-01-11 15:37:00.496683
0.42506040545489854,0.6304350347721701,0.5504412720571503,0.8942144532663533,0.6015705444833302,0.3337780225034416,0.618612278918979,2025-01-12 15:37:00.496683
0.4380030379096393,0.6357114494946783,0.7153901749379903,0.7986713877930435,0.5384399518422597,0.20083817956074962,0.5859263539108502,2025-01-13 15:37:00.496683
0.5237402833271587,0.5462535899019234,0.6950235737900788,0.7919967174839666,0.6578154242125454,0.2644914418775982,0.623987256332915,2025-01-14 15:37:00.496683
0.5604385691020781,0.6845118795398054,0.650028163815088,0.7873980986765943,0.5334870623178026,0.23050331802737484,0.5530839127242778,2025-01-15 15:37:00.496683
0.4329235118959504,0.4515970615741567,0.5588807104145553,0.8033498990152534,0.5281507921937881,0.16811379598762272,0.500886097019073,2025-01-16 15:37:00.496683
0.42573241332722,0.4391511948111679,0.4802657796286561,0.6759197514341079,0.5000933802458872,0.19510390757394608,0.4536360870423886,2025-01-17 15:37:00.496683
0.45505580086990266,0.4034926386400467,0.4264218722599356,0.583742154247705,0.4888791497469457,0.16240636287904053,0.2815708166026232,2025-01-18 15:37:00.496683
0.5039535745563218,0.3323547665003808,0.7015126045212885,0.6073898384822067,0.4306563871024179,0.056348561496773336,0.45340047216755075,2025-01-19 15:37:00.496683
0.48742055110967686,0.4665808710712712,0.636451405110981,0.5465489023762514,0.42481876477165165,0.01,0.45368970417114485,2025-01-20 15:37:00.496683
0.43614311688928664,0.4539966985276616,0.6731928978871748,0.6668883598150419,0.4470765693496347,0.01,0.4879383832181194,2025-01-21 15:37:00.496683
0.5275296875109318,0.3292628157390666,0.6442604085796663,0.6961011358764705,0.2529777011207186,0.15115900134698187,0.4354218259769477,2025-01-22 15:37:00.496683
0.4885511116160824,0.2884037896239077,0.8137970056386197,0.5230320152004779,0.2251795665701178,0.02109992028652355,0.3296935208004449,2025-01-23 15:37:00.496683
0.5452919606301533,0.28017462073344557,0.8179320792562733,0.6243258063919328,0.17031703736633544,0.01,0.33592253617690687,2025-01-24 15:37:00.496683
0.6236232243545567,0.334414388618062,0.6988083444980122,0.6136333282001201,0.3895431888408024,0.01,0.3331226854988665,2025-01-25 15:37:00.496683
0.6377383414748327,0.38640452159445154,0.6477270333914639,0.5573568781751652,0.5565329765163848,0.01,0.481542710192337,2025-01-26 15:37:00.496683
0.5689231287568062,0.47433609039828917,0.8577738386129788,0.41869650731340785,0.5935380698139596,0.07192378190151441,0.49847897173574685,2025-01-27 15:37:00.496683
0.603985661730506,0.7689399239942842,0.9147165298657207,0.39410285573953935,0.515731536666678,0.07122696470962964,0.5373810334549703,2025-01-28 15:37:00.496683
