,asset_id,issuer_id,issuer_name,industry,rating,country,asset_type,issue_date,maturity_date,maturity_years,coupon,face_value,market_value,quantity,pd_1y,lgd,ead,risk_weight,expected_loss
16,BND0017,ISS022,Company 22,Consumer,A,UK,Corporate Bond,2023-01-05 15:10:10.372959,2038-01-01 15:10:10.372959,15,0.5,10000,923.8646043365875,618,0.012727985869872374,0.5578247565078334,0.9081983405494876,1.5,3681.586227157877
17,BND0018,ISS030,Company 30,Technology,BB,EU,Municipal Bond,2021-07-09 15:10:10.372959,2024-07-08 15:10:10.372959,3,3.030286857348496,5000,921.6057857847537,415,0.018906615710237013,0.5433767460922098,0.964550078883765,2.0,3789.9450732328132
18,BND0019,ISS011,Company 11,Technology,CCC,US,Corporate Bond,2024-11-13 15:10:10.372959,2044-11-08 15:10:10.372959,20,3.816777675219944,5000,1036.347776647928,586,1.3749832959970316e-05,0.4096777853473166,0.9073260721099633,1.0,3.1038903011626595
19,BND0020,ISS017,Company 17,Technology,BB,US,Corporate Bond,2023-04-27 15:10:10.372959,2026-04-26 15:10:10.372959,3,2.5318312135959116,1000,960.8581266216652,171,0.03952730202590795,0.5380577012155457,0.9543217962261586,1.5,3334.8495444810696
20,BND0021,ISS020,Company 20,Energy,B,CN,Municipal Bond,2020-10-01 15:10:10.372959,2050-09-24 15:10:10.372959,30,6.708707310680025,10000,852.3469321456474,846,0.004231832653281096,0.4247549612754472,0.9931756039436077,0.5,1287.2999550536338
21,BND0022,ISS029,Company 29,Real Estate,BBB,EU,Corporate Bond,2024-08-17 15:10:10.372959,2026-08-17 15:10:10.372959,2,2.260214344367096,10000,1015.9670922654446,288,0.006232315541974401,0.6424070627003342,0.9210629654806943,1.5,1078.9993666563194
22,BND0023,ISS007,Company 7,Healthcare,BB,US,Sovereign Bond,2020-06-29 15:10:10.372959,2027-06-28 15:10:10.372959,7,2.132375643482697,10000,996.5595556448129,937,0.04851612358846859,0.3725792056855532,0.905079889366253,2.0,15276.873059502755
23,BND0024,ISS027,Company 27,Healthcare,BB,CN,Sovereign Bond,2025-04-03 15:10:10.372959,2028-04-02 15:10:10.372959,3,3.3067380627825065,1000,1041.134013190414,278,0.021909873233009736,0.5276974015195028,0.9441835511860851,2.0,3159.6041925374084
24,BND0025,ISS018,Company 18,Energy,A,US,Municipal Bond,2024-11-07 15:10:10.372959,2025-11-07 15:10:10.372959,1,1.8675402962441867,1000,1013.6770867616567,864,0.010833531045550902,0.5294565860160186,0.9552525096744998,2.0,4798.792227679296
25,BND0026,ISS005,Company 5,Energy,BB,JP,Corporate Bond,2023-03-26 15:10:10.372959,2024-03-25 15:10:10.372959,1,0.8379936092770328,5000,913.0229615019261,265,0.002606439888714923,0.6071715602526515,0.9353678634614618,2.0,358.15346149470173
26,BND0027,ISS020,Company 20,Energy,B,CN,Corporate Bond,2023-12-13 15:10:10.372959,2033-12-10 15:10:10.372959,10,1.3534953376166747,1000,1114.424861398997,35,0.0037707579729528667,0.4247549612754472,0.9924487295241545,2.0,62.00033481852707
27,BND0028,ISS026,Company 26,Real Estate,BBB,JP,Corporate Bond,2021-02-25 15:10:10.372959,2028-02-24 15:10:10.372959,7,4.136980139321842,5000,897.7593528942193,728,0.003572761233139565,0.402640973910388,0.987216678290609,2.0,928.1662289502029
28,BND0029,ISS008,Company 8,Energy,CCC,US,Sovereign Bond,2022-09-11 15:10:10.372959,2025-09-10 15:10:10.372959,3,2.5425906616869676,5000,1096.1609142914685,902,0.009423392761047387,0.4311484646330074,0.9023664434701452,1.0,3624.915799856306
29,BND0030,ISS013,Company 13,Telecommunications,A,US,Corporate Bond,2020-06-05 15:10:10.372959,2025-06-04 15:10:10.372959,5,5.55303142575289,5000,955.3438387248257,531,0.0016280328742431058,0.686436050016031,0.998114968719826,1.5,565.8457400279797
30,BND0031,ISS001,Company 1,Technology,AA,US,Corporate Bond,2023-10-24 15:10:10.372959,2025-10-23 15:10:10.372959,2,2.338145632391197,10000,1138.7602947284665,281,0.0006192154046952733,0.6182000766536597,0.9596571254987745,1.5,117.55078536562915
31,BND0032,ISS024,Company 24,Real Estate,BBB,JP,Municipal Bond,2022-10-30 15:10:10.372959,2032-10-27 15:10:10.372959,10,4.065765532098447,10000,884.6937352087991,931,0.0006447065031616265,0.4281635300208986,0.9254722506138582,2.0,210.41551412098315
32,BND0033,ISS001,Company 1,Technology,AA,US,Municipal Bond,2020-10-02 15:10:10.372959,2025-10-01 15:10:10.372959,5,3.766262969192806,10000,1065.8289997434536,769,0.0008209941681137002,0.6182000766536597,0.9197035129101735,2.0,382.5875598425026
33,BND0034,ISS003,Company 3,Technology,BB,US,Municipal Bond,2023-06-04 15:10:10.372959,2043-05-30 15:10:10.372959,20,2.315773789229968,5000,1049.0162428796632,137,0.023341472837401817,0.5915258789525093,0.9300322268211264,1.5,1845.4521268524543
34,BND0035,ISS022,Company 22,Consumer,A,UK,Municipal Bond,2023-01-07 15:10:10.372959,2028-01-06 15:10:10.372959,5,1.681786606251136,5000,1016.323743300038,206,0.022686602217891195,0.5578247565078334,0.9940363670730183,1.0,2633.7151764281457
35,BND0036,ISS020,Company 20,Energy,B,CN,Municipal Bond,2022-12-31 15:10:10.372959,2029-12-29 15:10:10.372959,7,0.5,1000,941.1624847805061,225,0.0028214742736402854,0.4247549612754472,0.9579984781195682,1.5,243.12325406355617
36,BND0037,ISS015,Company 15,Technology,BBB,UK,Corporate Bond,2021-06-27 15:10:10.372959,2026-06-26 15:10:10.372959,5,3.829681169520139,10000,991.9558557727979,932,0.0012598723201288236,0.42904234034204153,0.9735961445940222,0.5,486.5346672729429
37,BND0038,ISS010,Company 10,Utilities,B,JP,Municipal Bond,2021-09-22 15:10:10.372959,2026-09-21 15:10:10.372959,5,4.797389598825218,5000,878.0161600226688,984,0.0025510286695623508,0.6186821994947189,0.9672795670557167,1.0,1318.962905734807
38,BND0039,ISS026,Company 26,Real Estate,BBB,JP,Corporate Bond,2025-02-19 15:10:10.372959,2028-02-19 15:10:10.372959,3,0.6151039923686485,1000,1145.1808068345554,635,0.0065312120324203795,0.402640973910388,0.907282822918457,2.0,1735.0109723552898
39,BND0040,ISS029,Company 29,Real Estate,BBB,EU,Municipal Bond,2024-03-08 15:10:10.372959,2031-03-07 15:10:10.372959,7,2.4443325975049888,10000,965.1935402178253,419,0.005391648108353308,0.6424070627003342,0.9656058011111784,0.5,1352.5712209130693
40,BND0041,ISS029,Company 29,Real Estate,BBB,EU,Corporate Bond,2020-12-15 15:10:10.372959,2030-12-13 15:10:10.372959,10,1.9996225047108769,5000,915.6523410436957,833,0.007136210328532967,0.6424070627003342,0.9517957750443741,0.5,3328.1074005420546
41,BND0042,ISS018,Company 18,Energy,A,US,Corporate Bond,2020-07-08 15:10:10.372959,2023-07-08 15:10:10.372959,3,3.8270537254803116,5000,890.0017316671086,485,0.016046694282756617,0.5294565860160186,0.9987892453066448,1.5,3662.877387477626
42,BND0043,ISS025,Company 25,Telecommunications,BBB,US,Municipal Bond,2021-11-03 15:10:10.372959,2036-10-30 15:10:10.372959,15,2.5070209680709983,10000,978.0222270575966,938,0.00868554108087862,0.4903104945120722,0.9897208103233263,2.0,3866.6274786300164
43,BND0044,ISS015,Company 15,Technology,BBB,UK,Municipal Bond,2023-11-21 15:10:10.372959,2026-11-20 15:10:10.372959,3,4.984470855626725,5000,1079.7441052891497,543,0.0009326673202526536,0.42904234034204153,0.9239245863814634,2.0,216.76247854921715
44,BND0045,ISS003,Company 3,Technology,BB,US,Sovereign Bond,2023-12-17 15:10:10.372959,2033-12-14 15:10:10.372959,10,2.423410213549725,5000,945.9128705256287,563,0.01883988592073131,0.5915258789525093,0.9150830658013087,2.0,5430.903254163171
45,BND0046,ISS023,Company 23,Materials,A,US,Corporate Bond,2024-01-28 15:10:10.372959,2027-01-27 15:10:10.372959,3,1.1454248106961433,5000,972.2798108999759,565,0.004024957287869869,0.5266377080952774,0.9062265710583586,2.0,1055.2363318504324
46,BND0047,ISS013,Company 13,Telecommunications,A,US,Municipal Bond,2021-12-31 15:10:10.372959,2041-12-26 15:10:10.372959,20,2.2967920121837815,1000,1107.0196096911802,793,0.0013770203579551111,0.686436050016031,0.9476979732557357,1.5,786.3916576660033
47,BND0048,ISS010,Company 10,Utilities,B,JP,Sovereign Bond,2020-06-28 15:10:10.372959,2030-06-26 15:10:10.372959,10,2.46207809976187,10000,1074.254700693415,569,0.0032637374990818094,0.6186821994947189,0.9897811347399195,2.0,1221.635214931245
48,BND0049,ISS008,Company 8,Energy,CCC,US,Corporate Bond,2022-07-21 15:10:10.372959,2025-07-20 15:10:10.372959,3,3.7891499182419928,5000,950.8388631095147,705,0.013211523721509478,0.4311484646330074,0.9724181377627289,2.0,3713.033304047405
49,BND0050,ISS030,Company 30,Technology,BB,EU,Municipal Bond,2021-10-14 15:10:10.372959,2023-10-14 15:10:10.372959,2,2.4397214169517736,1000,1122.0786587760304,616,0.022121337057588324,0.5433767460922098,0.9027102046340313,2.0,7500.060874376584
50,BND0051,ISS005,Company 5,Energy,BB,JP,Corporate Bond,2024-04-03 15:10:10.372959,2039-03-31 15:10:10.372959,15,3.6601447701005663,5000,963.7311592564419,226,0.002915933149372404,0.6071715602526515,0.933750054807387,2.0,360.06753411846233
51,BND0052,ISS009,Company 9,Industrial,AA,CN,Sovereign Bond,2020-08-11 15:10:10.372959,2030-08-09 15:10:10.372959,10,1.814273591866472,5000,1100.4732744736364,491,0.012704255182466252,0.6963356508703517,0.9539419047922534,1.5,4559.852119018266
52,BND0053,ISS008,Company 8,Energy,CCC,US,Municipal Bond,2020-11-23 15:10:10.372959,2027-11-22 15:10:10.372959,7,2.557984980308016,1000,1076.2699612178576,982,0.011589676565727155,0.4311484646330074,0.9839228846284598,1.0,5196.272630008799
53,BND0054,ISS008,Company 8,Energy,CCC,US,Corporate Bond,2021-07-09 15:10:10.372959,2023-07-09 15:10:10.372959,2,1.822448584931218,10000,1134.3271066649954,486,0.011087406126965325,0.4311484646330074,0.976689809835624,1.0,2573.8784632483703
54,BND0055,ISS020,Company 20,Energy,B,CN,Municipal Bond,2021-01-30 15:10:10.372959,2028-01-29 15:10:10.372959,7,1.7300376154857926,1000,1083.3375658526297,177,0.004238423433326414,0.4247549612754472,0.9108098749657607,0.5,314.41814585237967
55,BND0056,ISS030,Company 30,Technology,BB,EU,Sovereign Bond,2021-06-23 15:10:10.372959,2026-06-22 15:10:10.372959,5,4.912250335926019,5000,1132.4411795623928,213,0.018204419322375896,0.5433767460922098,0.9690614415932981,1.0,2312.194957774893
56,BND0057,ISS004,Company 4,Energy,A,EU,Municipal Bond,2023-08-02 15:10:10.372959,2030-07-31 15:10:10.372959,7,1.9273056428110968,10000,1091.6583890938498,825,0.021850658904452987,0.5341214754458372,0.9782635346361019,1.5,10282.557528656642
57,BND0058,ISS018,Company 18,Energy,A,US,Corporate Bond,2023-03-14 15:10:10.372959,2028-03-12 15:10:10.372959,5,2.4785928267783524,10000,1044.2629762170413,22,0.012356824756353975,0.5294565860160186,0.9822330918090059,0.5,147.63331293063862
58,BND0059,ISS014,Company 14,Energy,BB,RU,Sovereign Bond,2021-09-17 15:10:10.372959,2051-09-10 15:10:10.372959,30,4.566906689924144,10000,895.8973447281579,190,0.028628667952167994,0.35693281045240677,0.9965473731238078,1.5,1733.3944914846625
59,BND0060,ISS020,Company 20,Energy,B,CN,Sovereign Bond,2022-04-04 15:10:10.372959,2032-04-01 15:10:10.372959,10,4.125002094407295,5000,980.6723479011682,758,0.0032588031343222515,0.4247549612754472,0.9322304582981118,1.0,959.20847923831
60,BND0061,ISS027,Company 27,Healthcare,BB,CN,Sovereign Bond,2023-09-17 15:10:10.372959,2043-09-12 15:10:10.372959,20,5.461810824992302,1000,1075.1428845481016,593,0.024724670772401043,0.5276974015195028,0.9378989304128265,0.5,7801.756509327943
61,BND0062,ISS016,Company 16,Healthcare,BBB,US,Sovereign Bond,2024-04-03 15:10:10.372959,2039-03-31 15:10:10.372959,15,3.724202796756267,1000,956.4474898528285,274,0.0003401330048948637,0.6876729215750956,0.9880319979758225,1.5,60.56384001999652
62,BND0063,ISS018,Company 18,Energy,A,US,Corporate Bond,2024-03-15 15:10:10.372959,2025-03-15 15:10:10.372959,1,2.0994009154709135,1000,1066.0223992312583,510,0.012090680764828002,0.5294565860160186,0.9240323936124216,2.0,3215.9168569447725
63,BND0064,ISS021,Company 21,Utilities,AA,AU,Corporate Bond,2022-10-06 15:10:10.372959,2032-10-03 15:10:10.372959,10,6.085716973433849,1000,938.2706743961492,424,0.0007381437710282321,0.6391016646220198,0.9306206030130089,1.5,174.6536114761481
64,BND0065,ISS016,Company 16,Healthcare,BBB,US,Sovereign Bond,2023-05-07 15:10:10.372959,2030-05-05 15:10:10.372959,7,3.8731211168329023,10000,1015.1165418270036,370,0.00044782659063023576,0.6876729215750956,0.9270916426976197,1.5,107.23389865492264
65,BND0066,ISS008,Company 8,Energy,CCC,US,Sovereign Bond,2024-03-12 15:10:10.372959,2026-03-12 15:10:10.372959,2,2.767956991797501,1000,1072.864319091731,983,0.011575361236309636,0.4311484646330074,0.9185149842437662,1.0,4834.437636807611
66,BND0067,ISS024,Company 24,Real Estate,BBB,JP,Municipal Bond,2021-03-19 15:10:10.372959,2026-03-18 15:10:10.372959,5,3.08619832455078,10000,1029.0372221536904,112,0.0010499932293014374,0.4281635300208986,0.9296246463265144,1.5,48.16736703018094
67,BND0068,ISS006,Company 6,Energy,BBB,US,Municipal Bond,2021-04-21 15:10:10.372959,2026-04-20 15:10:10.372959,5,3.2689223691760723,1000,932.2933980349801,65,0.00308270583180676,0.3532446452889435,0.9697417392910195,1.0,63.99259553584666
68,BND0069,ISS021,Company 21,Utilities,AA,AU,Corporate Bond,2022-07-10 15:10:10.372959,2037-07-06 15:10:10.372959,15,2.6447821878160127,1000,1022.2192658878997,490,0.0007859644600201344,0.6391016646220198,0.9340705932560293,0.5,235.01343959127672
69,BND0070,ISS009,Company 9,Industrial,AA,CN,Corporate Bond,2022-08-06 15:10:10.372959,2042-08-01 15:10:10.372959,20,0.9362165971242491,1000,970.2122326755818,85,0.017352368688068113,0.6963356508703517,0.9686451018256017,1.0,965.2232082376703
70,BND0071,ISS005,Company 5,Energy,BB,JP,Corporate Bond,2023-07-28 15:10:10.372959,2033-07-25 15:10:10.372959,10,5.440081578369872,1000,885.5354686634385,792,0.0020266680543214025,0.6071715602526515,0.9596126845410026,1.0,828.1731866692285
71,BND0072,ISS025,Company 25,Telecommunications,BBB,US,Sovereign Bond,2022-10-01 15:10:10.372959,2027-09-30 15:10:10.372959,5,2.967248885737844,5000,1108.049999747854,449,0.009454238058168026,0.4903104945120722,0.9621027321072149,0.5,2218.8342930558756
72,BND0073,ISS025,Company 25,Telecommunications,BBB,US,Sovereign Bond,2024-02-03 15:10:10.372959,2027-02-02 15:10:10.372959,3,3.2752447690539648,10000,874.3562396400953,255,0.0089374007372659,0.4903104945120722,0.9075064868901168,0.5,886.6674230756164
73,BND0074,ISS014,Company 14,Energy,BB,RU,Sovereign Bond,2021-12-11 15:10:10.372959,2026-12-10 15:10:10.372959,5,6.11721608909172,5000,859.7919566142772,305,0.031954050794007406,0.35693281045240677,0.9702987558093717,2.0,2902.0913891764176
74,BND0075,ISS003,Company 3,Technology,BB,US,Municipal Bond,2023-10-17 15:10:10.372959,2030-10-15 15:10:10.372959,7,1.9750721051736222,10000,1048.3549128560103,966,0.012704825138118622,0.5915258789525093,0.9114776302461046,1.0,6937.035504793029
75,BND0076,ISS021,Company 21,Utilities,AA,AU,Corporate Bond,2023-10-14 15:10:10.372959,2025-10-13 15:10:10.372959,2,3.9832279870711567,1000,867.8914118541541,821,0.0007402062868908357,0.6391016646220198,0.9748957722069623,1.5,328.6165660945823
76,BND0077,ISS015,Company 15,Technology,BBB,UK,Sovereign Bond,2021-05-31 15:10:10.372959,2023-05-31 15:10:10.372959,2,1.811551974645025,10000,970.7525557488417,288,0.0008464596693848851,0.42904234034204153,0.9493795219345085,0.5,96.39340321975679
77,BND0078,ISS020,Company 20,Energy,B,CN,Municipal Bond,2022-11-08 15:10:10.372959,2023-11-08 15:10:10.372959,1,3.4815317438181577,5000,1031.114092283773,36,0.003788360445760429,0.4247549612754472,0.9961911102192836,0.5,59.503380404475394
78,BND0079,ISS025,Company 25,Telecommunications,BBB,US,Municipal Bond,2023-10-07 15:10:10.372959,2030-10-05 15:10:10.372959,7,3.302258619377037,1000,1078.9327012515116,189,0.011800575167751095,0.4903104945120722,0.9651509489433686,1.5,1138.7431223520186
79,BND0080,ISS006,Company 6,Energy,BBB,US,Municipal Bond,2022-10-31 15:10:10.372959,2052-10-23 15:10:10.372959,30,4.185901645710475,5000,1140.7165708197108,491,0.0028690398436839507,0.3532446452889435,0.9333308393665092,0.5,529.7939877577385
80,BND0081,ISS028,Company 28,Telecommunications,AA,US,Municipal Bond,2022-12-19 15:10:10.372959,2025-12-18 15:10:10.372959,3,4.8122530765355,5000,936.4653386084367,977,0.00538737672363684,0.380280616869749,0.9760499772057657,0.5,1829.531376819734
81,BND0082,ISS015,Company 15,Technology,BBB,UK,Sovereign Bond,2023-11-11 15:10:10.372959,2025-11-10 15:10:10.372959,2,2.1307183632004922,1000,1141.0554180425731,423,0.0011900767726794033,0.42904234034204153,0.9824927203268701,0.5,242.13165914426688
82,BND0083,ISS022,Company 22,Consumer,A,UK,Sovereign Bond,2022-09-07 15:10:10.372959,2037-09-03 15:10:10.372959,15,5.125012261085877,1000,906.2747624183581,380,0.017986068296237195,0.5578247565078334,0.9498493102382188,2.0,3281.9519402867104
83,BND0084,ISS025,Company 25,Telecommunications,BBB,US,Municipal Bond,2023-10-12 15:10:10.372959,2025-10-11 15:10:10.372959,2,5.231221407841969,1000,1128.3018282533344,458,0.010823998763308466,0.4903104945120722,0.9484711796949998,0.5,2601.200517013429
84,BND0085,ISS021,Company 21,Utilities,AA,AU,Municipal Bond,2023-12-07 15:10:10.372959,2030-12-05 15:10:10.372959,7,2.6250219229597356,1000,943.2250415180005,24,0.0008231492797904162,0.6391016646220198,0.9093209201281522,0.5,10.829098348663646
85,BND0086,ISS015,Company 15,Technology,BBB,UK,Corporate Bond,2021-08-23 15:10:10.372959,2041-08-18 15:10:10.372959,20,2.990126127895306,5000,1129.7959179802313,308,0.0009778216240395195,0.42904234034204153,0.9273424896713275,2.0,135.3788021349655
86,BND0087,ISS016,Company 16,Healthcare,BBB,US,Corporate Bond,2022-03-09 15:10:10.372959,2025-03-08 15:10:10.372959,3,2.2584748200758415,5000,907.1831112843785,623,0.0004043436028782034,0.6876729215750956,0.9879326255146477,0.5,155.25401171623093
87,BND0088,ISS009,Company 9,Industrial,AA,CN,Sovereign Bond,2020-06-26 15:10:10.372959,2030-06-24 15:10:10.372959,10,2.541838179234543,5000,1130.274518104756,529,0.014787130788371794,0.6963356508703517,0.9002565259358577,1.5,5542.534839074913
88,BND0089,ISS027,Company 27,Healthcare,BB,CN,Sovereign Bond,2021-07-29 15:10:10.372959,2028-07-27 15:10:10.372959,7,1.194786517124898,1000,983.9642179129582,505,0.020836631075217677,0.5276974015195028,0.9551917417070811,2.0,5218.836614176375
89,BND0090,ISS015,Company 15,Technology,BBB,UK,Corporate Bond,2020-05-26 15:10:10.372959,2040-05-21 15:10:10.372959,20,4.166303658493786,10000,921.6416632498747,402,0.0009615029024919717,0.42904234034204153,0.9775544475099259,0.5,149.41006702280026
90,BND0091,ISS011,Company 11,Technology,CCC,US,Sovereign Bond,2021-04-27 15:10:10.372959,2031-04-25 15:10:10.372959,10,0.5,5000,1146.5242005818086,821,1.6046113773738347e-05,0.4096777853473166,0.9980818138659785,2.0,6.175964741222473
91,BND0092,ISS002,Company 2,Healthcare,BB,EU,Sovereign Bond,2021-12-19 15:10:10.372959,2023-12-19 15:10:10.372959,2,1.9543577238559706,1000,1112.2571122162924,460,0.00943129452917743,0.30538061172188596,0.9910441677696467,0.5,1460.3898355988772
92,BND0093,ISS024,Company 24,Real Estate,BBB,JP,Municipal Bond,2020-05-23 15:10:10.372959,2022-05-23 15:10:10.372959,2,2.930756923395649,1000,872.4484744731126,810,0.0010674706128045348,0.4281635300208986,0.9338561234051432,2.0,301.62711313516564
93,BND0094,ISS021,Company 21,Utilities,AA,AU,Municipal Bond,2023-06-08 15:10:10.372959,2025-06-07 15:10:10.372959,2,4.949695995641909,10000,964.0028192567964,334,0.0008856662514322409,0.6391016646220198,0.9887438682909323,2.0,180.19744084448496
94,BND0095,ISS028,Company 28,Telecommunications,AA,US,Corporate Bond,2021-10-24 15:10:10.372959,2026-10-23 15:10:10.372959,5,2.18213314604714,1000,1039.348305056392,953,0.006009454477736535,0.380280616869749,0.9227486280700314,0.5,2088.70285505973
95,BND0096,ISS014,Company 14,Energy,BB,RU,Municipal Bond,2021-01-04 15:10:10.372959,2050-12-28 15:10:10.372959,30,3.641777506653867,10000,1111.7737697821271,464,0.026859137379981714,0.35693281045240677,0.9299466080244065,0.5,4599.079859575985
96,BND0097,ISS002,Company 2,Healthcare,BB,EU,Sovereign Bond,2024-12-17 15:10:10.372959,2029-12-16 15:10:10.372959,5,2.8785238283246537,5000,962.4523269325944,159,0.010450600428359018,0.30538061172188596,0.9412051748975575,1.0,459.66703696332155
97,BND0098,ISS006,Company 6,Energy,BBB,US,Sovereign Bond,2021-11-09 15:10:10.372959,2024-11-08 15:10:10.372959,3,4.417678350708501,10000,1054.9403739888141,519,0.0037859944268376997,0.3532446452889435,0.914311772012851,2.0,669.4916126593492
98,BND0099,ISS021,Company 21,Utilities,AA,AU,Municipal Bond,2023-11-05 15:10:10.372959,2026-11-04 15:10:10.372959,3,3.5633786234360563,1000,1119.6725595100963,486,0.0008751684628326241,0.6391016646220198,0.967761088569908,1.0,294.5486714408844
99,BND0100,ISS003,Company 3,Technology,BB,US,Municipal Bond,2023-05-04 15:10:10.372959,2028-05-02 15:10:10.372959,5,4.245314082059584,5000,1041.6816107080035,444,0.01753733727386579,0.5915258789525093,0.9456835812667787,1.5,4537.33891931696
